date,split,product,model,active_donors,active_recipients,supply_units,demand_units,allocated_units,service_level,recipient_coverage,fill_gini,unit_miles,holding_days,shipments,operational_score,mean_iterations,convergence_gap,contraction_bound,panel_ambiguity
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-3,112,1494,19401.0,4607787.0,19333.0,0.004195723456835136,0.00535475234270415,0.9973747976325065,166.2632584441112,4.022438930939422,112,0.1910860582693643,4.0,2.2481767150972498e-05,0.35324103548878744,0.33220230218266095
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-3,115,2028,17787.0,2286152.0,17749.0,0.007763700751306125,0.005917159763313609,0.9969923126446012,273.3878358499071,4.415694458138486,115,0.1883257040496376,4.0,1.7442258011590717e-05,0.3532410354887874,0.3268086699300167
2020-04-24 00:00:00+00:00,calibration,gowns,ACM-3,23,2069,3010.0,6474451.0,3010.0,0.00046490428300407247,0.007249879168680522,0.9972912670436842,150.9284514950166,4.812638427464009,23,0.18946492045354413,4.0,1.969958498315716e-05,0.3532410354887874,0.3206676284679206
2020-05-01 00:00:00+00:00,calibration,respirators,ACM-3,42,2952,4860.0,5393563.0,4860.0,0.00492192850812975,0.01016260162601626,0.9967036530372446,69.93326728395061,3.5217272328913274,42,0.19672194047928335,4.0,7.673447554867874e-06,0.3532410354887873,0.3175293635465093
2020-05-01 00:00:00+00:00,calibration,surgicalMasks,ACM-3,46,1926,9239.0,4808549.0,9239.0,0.005918123102428767,0.007265179034769071,0.9965098041727714,246.31050037882898,4.014628191482965,46,0.18968428001155552,4.0,1.2776196322006328e-05,0.3532410354887874,0.32070507313175195
2020-05-01 00:00:00+00:00,calibration,faceShields,ACM-3,31,2448,8157.0,2437048.0,7341.0,0.010220804408674119,0.010208248264597795,0.994843973924568,98.84771774962542,3.441644696264512,31,0.19812955040551009,4.0,9.042993818875189e-06,0.3532410354887873,0.3156960990985007
2020-05-01 00:00:00+00:00,calibration,gowns,ACM-3,5,2496,634.0,6857623.0,634.0,0.0005311463242531702,0.008012820512820512,0.9973914969837665,99.4275212933754,2.1920009091307393,5,0.19574322138661004,4.0,1.1820839719955956e-05,0.3532410354887874,0.30155599571910113
2020-05-08 00:00:00+00:00,calibration,respirators,ACM-3,13,3086,2546.0,5407386.0,2546.0,0.005373534239718515,0.011989630589760207,0.9958969084420546,94.11205263157896,4.793026747657909,13,0.1945733166091148,4.0,4.40454262329304e-06,0.3532410354887873,0.2973946999121228
2020-05-08 00:00:00+00:00,calibration,surgicalMasks,ACM-3,26,2026,3475.0,4873840.0,3475.0,0.006536986283486578,0.009373458312777503,0.9959380734084025,401.2766529496403,3.1088995803357307,26,0.18688630736351997,4.0,3.787896070361896e-06,0.3532410354887873,0.309589219362811
2020-05-08 00:00:00+00:00,calibration,faceShields,ACM-3,14,2535,1901.0,2436254.0,1901.0,0.010965960060844807,0.013002364066193853,0.9943155621216337,44.877722251446606,5.85206346075165,14,0.19697620143721645,4.0,3.3940599501458557e-06,0.3532410354887874,0.30279610998123724
2020-05-08 00:00:00+00:00,calibration,gowns,ACM-3,2,2616,301.0,6986608.0,301.0,0.0005643573364737066,0.008409785932721712,0.9972736202001995,5.567702657807308,5.654522694413682,2,0.1932354529316233,4.0,4.8375169676984076e-05,0.35324103548878744,0.23202166464044527
2020-05-15 00:00:00+00:00,calibration,respirators,ACM-3,16,3181,963.0,5467070.0,963.0,0.0054879036146331965,0.012889028607356178,0.9957840433577538,179.04802959501555,2.517827355197877,16,0.19582156816691293,4.0,2.303734208564112e-06,0.3532410354887874,0.295278908669862
2020-05-15 00:00:00+00:00,calibration,surgicalMasks,ACM-3,11,2086,2640.0,4894908.0,2640.0,0.007040251027257201,0.010062290368950648,0.9956901009723262,371.8856761363636,1.3604402093855221,11,0.19117805070379112,4.0,5.01583081596868e-06,0.3532410354887873,0.29067729090949523
2020-05-15 00:00:00+00:00,calibration,faceShields,ACM-3,17,2593,5370.0,2442782.0,5210.0,0.013038040338120144,0.016178736517719568,0.9927019984415888,75.95944337811902,2.630087483116514,17,0.20315213797498938,4.0,2.3303684232867106e-06,0.3532410354887874,0.2987341561888557
2020-05-22 00:00:00+00:00,calibration,respirators,ACM-3,2,3247,1200.0,5471505.0,1200.0,0.005700634789303899,0.01324299353249153,0.9955515341453531,86.36183333333334,0.5936226851851852,2,0.20232756481055553,4.0,7.155862944363545e-06,0.3532410354887873,0.2689026286158171
2020-05-22 00:00:00+00:00,calibration,surgicalMasks,ACM-3,5,2131,2590.0,4907743.0,2590.0,0.007542241367100798,0.010787992495309569,0.9951190489651103,166.50655598455597,1.3746719934219935,5,0.19847163428743542,4.0,6.4115312894408305e-06,0.3532410354887874,0.27234160019128023
2020-05-22 00:00:00+00:00,calibration,faceShields,ACM-3,7,2636,1659.0,2439878.0,1499.0,0.013632250425653874,0.017796289284361985,0.992147900628995,83.11702801867911,2.36727544443209,7,0.20407475316959423,4.0,4.672784460202362e-06,0.3532410354887874,0.2848690058097412
2020-05-22 00:00:00+00:00,calibration,gowns,ACM-3,2,2747,324.0,7064934.0,324.0,0.0006039147084000165,0.008372770294867127,0.997030179895396,70.50692592592593,2.8576706104252403,2,0.19578551152767135,4.0,2.2756773364662752e-05,0.3532410354887874,0.24089747411011925
2020-05-29 00:00:00+00:00,calibration,respirators,ACM-3,5,3358,1072.0,5496142.0,1072.0,0.005867927754022837,0.0136986301369863,0.9950323546455433,30.062240671641792,3.164506331191266,5,0.20019570941133907,4.0,3.95820933835056e-06,0.3532410354887874,0.27777517060879625
2020-05-29 00:00:00+00:00,calibration,surgicalMasks,ACM-3,5,2209,1155.0,4932389.0,1155.0,0.007733316484447848,0.01085972850678733,0.9950888100423052,44.804290043290045,6.181139019159852,5,0.19460845618774977,4.0,4.115090539325017e-06,0.3532410354887874,0.28061604390880723
2020-05-29 00:00:00+00:00,calibration,faceShields,ACM-3,6,2700,1119.0,2447375.0,1119.0,0.014033836139576594,0.018847006651884702,0.9917167672571501,81.06682126899015,4.222369799424089,6,0.20154073048571983,4.0,5.281230213816102e-06,0.3532410354887873,0.28086781800407
2020-05-29 00:00:00+00:00,calibration,gowns,ACM-3,1,2821,50.0,7142543.0,50.0,0.0006043253971141258,0.00815313718539525,0.9970250583067752,94.5685,5.508599537037037,1,0.19051150396225533,4.0,2.097408343892937e-05,0.3532410354887874,0.23786604643220158
2020-06-05 00:00:00+00:00,calibration,surgicalMasks,ACM-3,1,2467,250.0,5086192.0,250.0,0.007548261101692534,0.01012965964343598,0.9954195544626843,14.096,6.902337962962963,1,0.19411663213230962,5.0,3.802620157256076e-06,0.3532410354887874,0.2094632883638664
2020-06-05 00:00:00+00:00,calibration,faceShields,ACM-3,3,2849,2112.0,2464425.0,2112.0,0.014776868525041972,0.018914185639229423,0.991714571763006,214.5893125,1.1651982937008978,3,0.20246256180146935,4.0,7.3107283526385736e-06,0.3532410354887874,0.2818724848497413
2020-06-12 00:00:00+00:00,validation,respirators,ACM-3,4,4166,1945.0,5780650.0,1945.0,0.005914243469689502,0.01200192030724916,0.9956659428908323,8.17105526992288,2.9401088677044656,4,0.2007647267578656,4.0,1.2543733848180416e-05,0.3532410354887873,0.2977539286539848
2020-06-12 00:00:00+00:00,validation,faceShields,ACM-3,2,3070,206.0,2493588.0,206.0,0.014675645588908836,0.018199545011374715,0.9921871828237341,18.0171213592233,2.3599804476806905,2,0.20671505418610636,4.0,3.830871441923289e-05,0.3532410354887874,0.25379400915170447
2020-06-19 00:00:00+00:00,validation,respirators,ACM-3,1,4538,1000.0,5865462.0,1000.0,0.0059967707609797005,0.01123843102688409,0.995948811709785,5.1795,5.979548611111111,1,0.19558015082925506,4.0,6.76663468473504e-05,0.3532410354887873,0.24481747826384276
2020-06-19 00:00:00+00:00,validation,surgicalMasks,ACM-3,3,3162,1110.0,5491492.0,1110.0,0.007195433633733767,0.008852355358836548,0.9961118535901303,8.606662162162163,3.564568005505506,3,0.19928128447890864,4.0,1.2289854750935358e-05,0.3532410354887874,0.27883011483007314
2020-06-19 00:00:00+00:00,validation,faceShields,ACM-3,4,3256,850.0,2516910.0,850.0,0.014873258009739054,0.018387986515476556,0.9922924990419266,109.8225294117647,1.6092824074074075,4,0.20500124879782133,4.0,1.1270403255214667e-05,0.3532410354887873,0.2689975224724724
2020-06-19 00:00:00+00:00,validation,gowns,ACM-3,1,3628,100.0,7610265.0,100.0,0.0005803337385207124,0.006615214994487321,0.997648224515453,122.02849999999998,3.3454282407407407,1,0.19268394525277893,4.0,5.894606168121985e-05,0.3532410354887874,0.25357190166177046
2020-06-26 00:00:00+00:00,validation,respirators,ACM-3,1,4648,800.0,5889313.0,800.0,0.00610664552576817,0.011187607573149742,0.9958860317472431,14.095999999999998,5.375034722222222,1,0.1963287636074873,4.0,3.816748371132661e-05,0.3532410354887874,0.21629367452714973
2020-06-26 00:00:00+00:00,validation,surgicalMasks,ACM-3,1,3257,600.0,5522913.0,600.0,0.007261215541719362,0.008901166359729895,0.9960257322095665,21.963,3.279421296296296,1,0.19936376842712714,4.0,1.7863399790929435e-05,0.3532410354887874,0.24855698603100643
2020-06-26 00:00:00+00:00,validation,faceShields,ACM-3,3,3324,302.0,2523605.0,302.0,0.014947345244675968,0.018913239267487243,0.9923285630717318,5.1795,0.9761710510179051,3,0.20969456628646554,3.0,4.196383127574865e-05,0.3532410354887873,0.28679163187735374
2020-07-03 00:00:00+00:00,test,respirators,ACM-3,1,4727,3.0,5902828.0,3.0,0.006092431598004246,0.011212185318383753,0.9959502657442638,5.1795,0.7224652777777778,1,0.20436858544374836,4.0,3.021955537285681e-05,0.3532410354887873,0.20589924548716154
2020-07-03 00:00:00+00:00,test,surgicalMasks,ACM-3,3,3325,1330.0,5567890.0,1330.0,0.007439354868389285,0.009621166566446182,0.9958262342067925,54.17802631578948,1.8442693539404065,3,0.20096410253709562,4.0,3.600439462292382e-06,0.3532410354887874,0.2877202644845142
2020-07-03 00:00:00+00:00,test,faceShields,ACM-3,2,3378,30.0,2528258.0,30.0,0.014930176614727881,0.019202363367799114,0.9924344032234538,11.998083333333334,3.9287017746913575,2,0.2045914996101504,4.0,8.180418526571032e-06,0.3532410354887874,0.2574610687047069
2020-07-10 00:00:00+00:00,test,respirators,ACM-3,3,4791,65.0,5910326.0,65.0,0.006095677312520674,0.01168858275934043,0.9959526711409252,15.507807692307692,2.511090633903134,3,0.2011630205414502,4.0,7.893223703092644e-06,0.3532410354887874,0.28632444368205207
2020-07-10 00:00:00+00:00,test,surgicalMasks,ACM-3,6,3379,2730.0,5584876.0,2730.0,0.007900333380845762,0.011242603550295858,0.99530208050911,31.9773663003663,1.6547475749559084,6,0.20269152663410928,4.0,2.9961085319940572e-06,0.3532410354887874,0.2795178675203771
2020-07-10 00:00:00+00:00,test,faceShields,ACM-3,3,3418,95.0,2531082.0,95.0,0.014950566299304779,0.019854014598540148,0.992415262599269,5.1795,4.622482334307992,3,0.20383636211069128,4.0,1.186960520760394e-06,0.3532410354887874,0.2776659678090656
2020-07-17 00:00:00+00:00,test,respirators,ACM-3,2,4887,15.0,5926504.0,15.0,0.006081587830585608,0.011868221812973194,0.9960249695845342,11.123833333333334,5.719552469135802,2,0.1959872353840373,4.0,3.912802079619748e-06,0.3532410354887873,0.2753651007058665
2020-07-17 00:00:00+00:00,test,surgicalMasks,ACM-3,1,3454,20.0,5607950.0,20.0,0.007867805580707104,0.011287988422575976,0.9954033490060907,122.02849999999998,6.857303240740741,1,0.1909986038564388,4.0,1.8616622081690792e-05,0.3532410354887873,0.2400993691913902
2020-07-17 00:00:00+00:00,test,faceShields,ACM-3,3,3488,1202.0,2541115.0,1202.0,0.015357842458836478,0.020314735336194562,0.9922460016376422,5.527679700499169,5.9155838070807905,3,0.20196116603196168,4.0,6.658990097663242e-06,0.3532410354887874,0.2658197661595878
2020-07-24 00:00:00+00:00,test,respirators,ACM-3,1,4893,500.0,5926685.0,500.0,0.00616523907302227,0.012058042100960556,0.9958977928138795,5.1795,6.0881944444444445,1,0.19567314489728133,4.0,3.1929588210188875e-05,0.3532410354887873,0.20194062760464104
2020-07-24 00:00:00+00:00,test,faceShields,ACM-3,1,3489,500.0,2539933.0,500.0,0.015551555717685534,0.020594965675057208,0.9921369734142031,5.1795,6.0881944444444445,1,0.20184475049637288,4.0,2.387380761792457e-05,0.3532410354887873,0.20713898398185443
2020-04-03 00:00:00+00:00,calibration,respirators,ACM-2,1,24,20.0,48769.0,20.0,0.00041009657774405874,0.041666666666666664,0.9583333333333333,2529.878,6.509027777777777,1,0.12371588750591414,5.0,2.660248573138624e-05,0.3532410354887874,0.31480155527035386
2020-04-24 00:00:00+00:00,calibration,respirators,ACM-2,204,2438,21774.0,5187810.0,21774.0,0.0042009857686161655,0.007383100902378999,0.9975150384739455,158.09619541655184,4.661184150460625,204,0.19077459911850186,3.0,7.987108831153389e-05,0.3532410354887874,0.32753079387177264
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,ACM-2,112,1494,19401.0,4607787.0,19333.0,0.004195723456835136,0.00535475234270415,0.9973746839640911,166.29697219779658,4.022438930939422,112,0.19108495721125787,4.0,3.3328052002623565e-06,0.3532410354887874,0.33220230218266095
2020-04-24 00:00:00+00:00,calibration,faceShields,ACM-2,115,2028,17787.0,2286152.0,17749.0,0.007763700751306125,0.005917159763313609,0.9969923126446012,273.3878358499071,4.415694458138486,115,0.1883257040496376,4.0,1.7276485749784243e-06,0.3532410354887874,0.3268086699300167
2020-04-24 00:00:00+00:00,calibration,gowns,ACM-2,23,2069,3010.0,6474451.0,3010.0,0.00046490428300407247,0.007249879168680522,0.9972912670436842,150.9284514950166,4.812638427464009,23,0.18946492045354413,4.0,1.6258163675342274e-06,0.35324103548878744,0.3206676284679206
2020-05-01 00:00:00+00:00,calibration,respirators,ACM-2,42,2952,4860.0,5393563.0,4860.0,0.00492192850812975,0.009823848238482384,0.9968070050123063,69.93326728395061,3.5217272328913274,42,0.19661658173738752,3.0,1.3045721847571023e-05,0.3532410354887873,0.3175301654550778
2020-05-01 00:00:00+00:00,calibration,surgicalMasks,ACM-2,46,1926,9239.0,4808549.0,9239.0,0.005918123102428767,0.007265179034769071,0.996509583713425,246.31050037882898,4.014628191482965,46,0.18968432410342478,3.0,3.465934173230156e-05,0.3532410354887874,0.32070507147189437
2020-05-01 00:00:00+00:00,calibration,faceShields,ACM-2,31,2448,8157.0,2437048.0,7341.0,0.010220804408674119,0.010208248264597795,0.994843973924568,98.84771774962542,3.441644696264512,31,0.19812955040551009,3.0,2.056331115851684e-05,0.35324103548878744,0.3156960990985007
2020-05-01 00:00:00+00:00,calibration,gowns,ACM-2,5,2496,634.0,6857623.0,634.0,0.0005311463242531702,0.008012820512820512,0.9973914969837665,99.4275212933754,2.1920009091307393,5,0.19574322138661004,3.0,2.5825301507298448e-05,0.3532410354887874,0.30155599571910113
2020-05-08 00:00:00+00:00,calibration,respirators,ACM-2,13,3086,2546.0,5407386.0,2546.0,0.005373534239718515,0.011665586519766688,0.996022423790335,94.11205263157896,4.793026747657909,13,0.19446720252196037,3.0,1.1223158158046864e-05,0.3532410354887873,0.2973955133105817
2020-05-08 00:00:00+00:00,calibration,surgicalMasks,ACM-2,26,2026,3475.0,4873840.0,3475.0,0.006536986283486578,0.009373458312777503,0.9959377308112158,401.2766529496403,3.1088995803357307,26,0.18688637588295728,3.0,9.562454507117124e-06,0.3532410354887873,0.3095892161179941
2020-05-08 00:00:00+00:00,calibration,faceShields,ACM-2,14,2535,1901.0,2436254.0,1901.0,0.010965960060844807,0.013002364066193853,0.9943155621216337,44.877722251446606,5.85206346075165,14,0.19697620143721645,3.0,9.319114613770552e-06,0.3532410354887874,0.30279610998123724
2020-05-08 00:00:00+00:00,calibration,gowns,ACM-2,2,2616,301.0,6986608.0,301.0,0.0005643573364737066,0.008409785932721712,0.9972736202001995,5.567702657807308,5.654522694413682,2,0.1932354529316233,3.0,3.0311293058638e-05,0.3532410354887874,0.23202166464044527
2020-05-15 00:00:00+00:00,calibration,respirators,ACM-2,16,3181,963.0,5467070.0,963.0,0.0054879036146331965,0.012574662055957246,0.9959147114601077,179.02364018691586,2.517827355197877,16,0.19571765588886242,3.0,1.5498886474785145e-06,0.3532410354887874,0.29527968828440115
2020-05-15 00:00:00+00:00,calibration,surgicalMasks,ACM-2,11,2086,2640.0,4894908.0,2640.0,0.007040251027257201,0.010062290368950648,0.9956897204880084,371.8856761363636,1.3604402093855221,11,0.1911781268006547,3.0,2.199862399043795e-05,0.35324103548878744,0.29067728741896753
2020-05-15 00:00:00+00:00,calibration,faceShields,ACM-2,17,2593,5370.0,2442782.0,5210.0,0.013038040338120144,0.016178736517719568,0.9927019984415888,75.95944337811902,2.630087483116514,17,0.20315213797498938,3.0,2.732041440967059e-06,0.3532410354887874,0.2987341561888557
2020-05-22 00:00:00+00:00,calibration,respirators,ACM-2,2,3247,1200.0,5471505.0,1200.0,0.005700634789303899,0.012935016938712659,0.9956888529622645,86.36183333333334,0.5936226851851852,2,0.20222310689872855,3.0,1.0130892183379814e-05,0.3532410354887873,0.2689039206358679
2020-05-22 00:00:00+00:00,calibration,surgicalMasks,ACM-2,5,2131,2590.0,4907743.0,2590.0,0.007542241367100798,0.010787992495309569,0.9951185890549046,166.50655598455597,1.3746719934219935,5,0.19847172626947657,3.0,1.9685747403297427e-05,0.3532410354887873,0.2723415959857582
2020-05-22 00:00:00+00:00,calibration,faceShields,ACM-2,7,2636,1659.0,2439878.0,1499.0,0.013632250425653874,0.017796289284361985,0.992147900628995,83.11702801867911,2.36727544443209,7,0.20407475316959423,3.0,1.134398077107246e-05,0.3532410354887873,0.2848690058097412
2020-05-22 00:00:00+00:00,calibration,gowns,ACM-2,2,2747,324.0,7064934.0,324.0,0.0006039147084000165,0.008372770294867127,0.997030179895396,70.50692592592593,2.8576706104252403,2,0.19578551152767135,3.0,7.274681810942596e-06,0.3532410354887873,0.24089747411011925
2020-05-29 00:00:00+00:00,calibration,respirators,ACM-2,5,3358,1072.0,5496142.0,1072.0,0.005867927754022837,0.013400833829660513,0.995167563612237,30.062240671641792,3.164506331191266,5,0.20009421854116888,3.0,1.6407683686159302e-06,0.3532410354887874,0.2777762568521626
2020-05-29 00:00:00+00:00,calibration,surgicalMasks,ACM-2,5,2209,1155.0,4932389.0,1155.0,0.007733316484447848,0.01085972850678733,0.9950883664084875,44.804290043290045,6.181139019159852,5,0.19460854491451332,3.0,2.530509946863102e-06,0.35324103548878744,0.2806160358723295
2020-05-29 00:00:00+00:00,calibration,faceShields,ACM-2,6,2700,1119.0,2447375.0,1119.0,0.014033836139576594,0.018847006651884702,0.9917167672571501,81.06682126899015,4.222369799424089,6,0.20154073048571983,3.0,6.26923109414701e-06,0.3532410354887874,0.28086781800407
2020-05-29 00:00:00+00:00,calibration,gowns,ACM-2,1,2821,50.0,7142543.0,50.0,0.0006043253971141258,0.00815313718539525,0.9970250583067752,94.5685,5.508599537037037,1,0.19051150396225533,3.0,3.711920192328577e-06,0.3532410354887873,0.23786604643220158
2020-06-05 00:00:00+00:00,calibration,surgicalMasks,ACM-2,1,2467,250.0,5086192.0,250.0,0.007548261101692534,0.01012965964343598,0.9954191570275952,14.096,6.902337962962963,1,0.19411671161932742,3.0,2.1293627190166475e-05,0.3532410354887874,0.20946328071331288
2020-06-05 00:00:00+00:00,calibration,faceShields,ACM-2,3,2849,2112.0,2464425.0,2112.0,0.014776868525041972,0.018914185639229423,0.991714571763006,214.5893125,1.1651982937008978,3,0.20246256180146935,3.0,4.292912321957054e-06,0.3532410354887874,0.2818724848497413
2020-06-12 00:00:00+00:00,validation,respirators,ACM-2,4,4166,1945.0,5780650.0,1945.0,0.005914243469689502,0.011761881901104177,0.9957730761946326,8.17105526992288,2.9401088677044656,4,0.20068329049556932,3.0,1.5449336095429977e-06,0.3532410354887874,0.2977546187396675
2020-06-12 00:00:00+00:00,validation,faceShields,ACM-2,2,3070,206.0,2493588.0,206.0,0.014675645588908836,0.018199545011374715,0.9921871828237341,18.0171213592233,2.3599804476806905,2,0.20671505418610636,3.0,6.874698836534243e-06,0.3532410354887874,0.25379400915170447
2020-06-19 00:00:00+00:00,validation,respirators,ACM-2,1,4538,1000.0,5865462.0,1000.0,0.0059967707609797005,0.011018069634200088,0.9960395237705535,5.1795,5.979548611111111,1,0.1955069180689304,3.0,4.18767043186552e-06,0.3532410354887873,0.24481853407186063
2020-06-19 00:00:00+00:00,validation,surgicalMasks,ACM-2,3,3162,1110.0,5491492.0,1110.0,0.007195433633733767,0.008852355358836548,0.9961115164341898,8.606662162162163,3.564568005505506,3,0.19928135191009674,3.0,1.4116038792422181e-05,0.3532410354887873,0.27883010791036766
2020-06-19 00:00:00+00:00,validation,faceShields,ACM-2,4,3256,850.0,2516910.0,850.0,0.014873258009739054,0.018387986515476556,0.9922924990419266,109.8225294117647,1.6092824074074075,4,0.20500124879782133,3.0,2.2312695819315387e-06,0.3532410354887874,0.2689975224724724
2020-06-19 00:00:00+00:00,validation,gowns,ACM-2,1,3628,100.0,7610265.0,100.0,0.0005803337385207124,0.006615214994487321,0.997648224515453,122.02849999999998,3.3454282407407407,1,0.19268394525277893,3.0,3.6568846811246836e-06,0.3532410354887874,0.25357190166177046
2020-06-26 00:00:00+00:00,validation,respirators,ACM-2,1,4648,800.0,5889313.0,800.0,0.00610664552576817,0.010972461273666093,0.9959742702274172,14.095999999999998,5.375034722222222,1,0.19625732933658158,3.0,2.445303835862944e-06,0.3532410354887874,0.21629474244090585
2020-06-26 00:00:00+00:00,validation,surgicalMasks,ACM-2,1,3257,600.0,5522913.0,600.0,0.007261215541719362,0.008901166359729895,0.996025377524774,21.963,3.279421296296296,1,0.19936383936408564,3.0,4.5592008026673625e-06,0.3532410354887874,0.24855696722972861
2020-06-26 00:00:00+00:00,validation,faceShields,ACM-2,3,3324,302.0,2523605.0,302.0,0.014947345244675968,0.018913239267487243,0.9923285630717318,5.1795,0.9761710510179051,3,0.20969456628646554,3.0,3.814726831641302e-06,0.3532410354887873,0.28679163187735374
2020-07-03 00:00:00+00:00,test,respirators,ACM-2,1,4727,3.0,5902828.0,3.0,0.006092431598004246,0.011000634651999153,0.996037124485676,5.1795,0.7224652777777778,1,0.20429832602886977,3.0,1.962542682365509e-06,0.3532410354887874,0.2059005158205366
2020-07-03 00:00:00+00:00,test,surgicalMasks,ACM-2,3,3325,1330.0,5567890.0,1330.0,0.007439354868389285,0.009621166566446182,0.9958259232295708,54.17802631578948,1.8442693539404065,3,0.20096416473253997,3.0,1.0401997482256675e-05,0.3532410354887874,0.28772025712050747
2020-07-03 00:00:00+00:00,test,faceShields,ACM-2,2,3378,30.0,2528258.0,30.0,0.014930176614727881,0.019202363367799114,0.9924344032234538,11.998083333333334,3.9287017746913575,2,0.2045914996101504,3.0,3.579171698797623e-06,0.35324103548878744,0.2574610687047069
2020-07-10 00:00:00+00:00,test,respirators,ACM-2,3,4791,65.0,5910326.0,65.0,0.006095677312520674,0.011479858067209352,0.9960394870215201,15.507807692307692,2.511090633903134,3,0.20109347619229842,3.0,6.049597710222621e-06,0.3532410354887873,0.2863250445121873
2020-07-10 00:00:00+00:00,test,surgicalMasks,ACM-2,6,3379,2730.0,5584876.0,2730.0,0.007900333380845762,0.011242603550295858,0.9953017319693698,31.9773663003663,1.6547475749559084,6,0.2026915963420573,3.0,1.6913797239448414e-06,0.3532410354887874,0.2795178609176374
2020-07-10 00:00:00+00:00,test,faceShields,ACM-2,3,3418,95.0,2531082.0,95.0,0.014950566299304779,0.019854014598540148,0.992415262599269,5.1795,4.622482334307992,3,0.20383636211069128,3.0,3.121309985032461e-06,0.3532410354887874,0.2776659678090656
2020-07-17 00:00:00+00:00,test,respirators,ACM-2,2,4887,15.0,5926504.0,15.0,0.006081587830585608,0.011663597298956415,0.996110221986918,11.123833333333334,5.719552469135802,2,0.19591902877505635,3.0,1.2654003597734054e-06,0.3532410354887874,0.2753658757503737
2020-07-17 00:00:00+00:00,test,surgicalMasks,ACM-2,1,3454,20.0,5607950.0,20.0,0.007867805580707104,0.011287988422575976,0.9954030080269425,122.02849999999998,6.857303240740741,1,0.19099867205226845,3.0,3.8248235791904506e-06,0.3532410354887873,0.2400993496368666
2020-07-17 00:00:00+00:00,test,faceShields,ACM-2,3,3488,1202.0,2541115.0,1202.0,0.015357842458836478,0.020314735336194562,0.9922460016376422,5.527679700499169,5.9155838070807905,3,0.20196116603196168,3.0,2.0308229996546245e-06,0.3532410354887874,0.2658197661595878
2020-07-24 00:00:00+00:00,test,respirators,ACM-2,1,4893,500.0,5926685.0,500.0,0.00616523907302227,0.01185366850602902,0.9959852735709889,5.1795,6.0881944444444445,1,0.19560455534712656,3.0,4.041396238996242e-06,0.3532410354887873,0.20194163855498193
2020-07-24 00:00:00+00:00,test,faceShields,ACM-2,1,3489,500.0,2539933.0,500.0,0.015551555717685534,0.020594965675057208,0.9921369734142031,5.1795,6.0881944444444445,1,0.20184475049637288,3.0,4.504526203596981e-06,0.3532410354887874,0.20713898398185443
2020-04-03 00:00:00+00:00,calibration,respirators,Proximity,1,24,20.0,48769.0,20.0,0.00041009657774405874,0.041666666666666664,0.9583333333333333,562.254,6.509027777777777,1,0.18930335417258082,1.0,0.0,,0.31480155527035386
2020-04-24 00:00:00+00:00,calibration,respirators,Proximity,204,2438,21774.0,5187810.0,9855.0,0.001903493368132726,0.05086136177194422,0.97399295718377,6.676353475393194,4.4963597311479395,204,0.21086649368398552,1.0,0.0,,0.32752434274443976
2020-04-24 00:00:00+00:00,calibration,surgicalMasks,Proximity,112,1494,19401.0,4607787.0,11961.0,0.0025958231142194726,0.05488621151271754,0.966492369526621,8.563048072903605,3.9095671561432686,112,0.2145302368668298,1.0,0.0,,0.33220230218266095
2020-04-24 00:00:00+00:00,calibration,faceShields,Proximity,115,2028,17787.0,2286152.0,4975.0,0.0021761457680854117,0.048323471400394474,0.9650713703535498,10.321310954773862,4.066983633445003,115,0.2127058950439844,1.0,0.0,,0.3268086699300167
2020-04-24 00:00:00+00:00,calibration,gowns,Proximity,23,2069,3010.0,6474451.0,2580.0,0.0003984893854320621,0.01014983083615273,0.9948226671394176,8.528884496124032,4.817237295434971,23,0.19539937059046014,1.0,0.0,,0.3206676284679206
2020-05-01 00:00:00+00:00,calibration,respirators,Proximity,84,2906,16779.0,5405482.0,5760.0,0.0028871596092372117,0.06029810298102981,0.9661571834856122,10.165010937499993,8.386968750000001,84,0.20853647996345137,1.0,0.0,,0.3185830238334535
2020-05-01 00:00:00+00:00,calibration,surgicalMasks,Proximity,71,1891,16611.0,4815921.0,8776.0,0.004295258251962248,0.06486766995329528,0.9581803037841008,7.425704136280762,7.316899919340207,71,0.2136418404495808,1.0,0.0,,0.3231897387006882
2020-05-01 00:00:00+00:00,calibration,faceShields,Proximity,80,2391,20931.0,2449822.0,8662.0,0.005555245505025466,0.06329113924050633,0.9512916046825748,9.566483548833984,6.257399209884383,80,0.21676091833226876,1.0,0.0,,0.31831973217051834
2020-05-01 00:00:00+00:00,calibration,gowns,Proximity,7,2491,1064.0,6858053.0,474.0,0.0004451484287237052,0.010817307692307692,0.9947260295205915,5.423404008438819,10.804047971362714,7,0.18572739621645945,1.0,0.0,,0.30618091264137703
2020-05-08 00:00:00+00:00,calibration,respirators,Proximity,42,3010,13565.0,5418405.0,5731.0,0.003931881252254308,0.06578094620868438,0.9609414335780417,13.33015451055662,12.461198622501406,42,0.2044201054203309,1.0,0.0,,0.30625375675823585
2020-05-08 00:00:00+00:00,calibration,surgicalMasks,Proximity,50,1964,11310.0,4881675.0,5252.0,0.0053012680288804775,0.07597434632461766,0.9487937392703976,6.62545858720487,9.473398083798768,50,0.2150804371112783,1.0,0.0,,0.31222531263528813
