date,node_id,region,node_name,admissions,all_beds_covid,mv_covid,ga_covid,ga_noncovid,ga_unoccupied,cc_covid,cc_noncovid,cc_unoccupied,ga_capacity,cc_capacity,_observed_admissions,_observed_all_beds_covid,_observed_mv_covid,_observed_ga_covid,_observed_ga_noncovid,_observed_ga_unoccupied,_observed_cc_covid,_observed_cc_noncovid,_observed_cc_unoccupied,mv_capacity_proxy
2020-12-02,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,37.0,187.0,23.0,160.0,1107.0,203.0,26.0,43.0,38.0,1470.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2020-12-03,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21.0,185.0,22.0,160.0,1111.0,199.0,24.0,41.0,42.0,1470.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2020-12-04,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,30.0,193.0,24.0,165.0,1115.0,190.0,27.0,43.0,37.0,1470.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2020-12-05,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,17.0,199.0,21.0,176.0,1085.0,209.0,23.0,41.0,43.0,1470.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2020-12-06,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20.0,219.0,21.0,194.0,1034.0,242.0,24.0,40.0,43.0,1470.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2020-12-07,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,15.0,223.0,21.0,199.0,1076.0,195.0,23.0,35.0,49.0,1470.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2020-12-08,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,26.0,203.0,20.0,182.0,1115.0,173.0,20.0,40.0,47.0,1470.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2020-12-09,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,31.0,199.0,16.0,180.0,1150.0,140.0,19.0,44.0,44.0,1470.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2020-12-10,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,32.0,201.0,20.0,178.0,1160.0,132.0,22.0,43.0,42.0,1470.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2020-12-11,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,32.0,206.0,24.0,180.0,1165.0,125.0,26.0,36.0,37.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-12,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,51.0,230.0,26.0,201.0,1125.0,144.0,28.0,36.0,35.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-13,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,32.0,246.0,27.0,217.0,1102.0,156.0,28.0,33.0,38.0,1475.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-14,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,35.0,284.0,31.0,250.0,1103.0,122.0,34.0,30.0,35.0,1475.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-15,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,29.0,287.0,28.0,254.0,1105.0,123.0,32.0,30.0,37.0,1482.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-16,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,35.0,290.0,29.0,253.0,1080.0,149.0,35.0,28.0,36.0,1482.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-17,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,24.0,285.0,29.0,251.0,1051.0,168.0,32.0,26.0,41.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-18,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,14.0,295.0,26.0,264.0,1020.0,186.0,29.0,27.0,43.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-19,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,24.0,288.0,27.0,255.0,976.0,239.0,32.0,26.0,41.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-20,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,27.0,150.0,19.0,129.0,376.0,175.0,21.0,12.0,29.0,680.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.0
2020-12-21,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,32.0,301.0,26.0,271.0,1001.0,198.0,30.0,26.0,43.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-22,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,33.0,308.0,27.0,276.0,1012.0,182.0,32.0,29.0,38.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-23,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,16.0,295.0,25.0,263.0,983.0,224.0,31.0,29.0,39.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-24,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23.0,294.0,25.0,262.0,958.0,250.0,30.0,32.0,37.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-25,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22.0,281.0,23.0,250.0,854.0,366.0,28.0,25.0,46.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-26,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,32.0,286.0,25.0,254.0,822.0,394.0,30.0,20.0,49.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-27,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22.0,290.0,25.0,258.0,857.0,355.0,30.0,23.0,46.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-28,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,25.0,298.0,25.0,263.0,892.0,315.0,31.0,24.0,44.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-29,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,37.0,304.0,24.0,270.0,942.0,258.0,30.0,26.0,43.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-30,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,33.0,319.0,27.0,283.0,988.0,199.0,32.0,31.0,36.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-31,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,26.0,325.0,24.0,295.0,996.0,179.0,27.0,36.0,36.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2021-01-01,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,36.0,303.0,26.0,272.0,949.0,249.0,30.0,33.0,36.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2021-01-02,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,35.0,309.0,29.0,275.0,975.0,220.0,34.0,24.0,41.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2021-01-03,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19.0,320.0,29.0,288.0,977.0,205.0,32.0,24.0,43.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2021-01-04,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,26.0,333.0,29.0,302.0,1005.0,163.0,31.0,24.0,44.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2021-01-05,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,38.0,324.0,31.0,288.0,1003.0,179.0,36.0,32.0,31.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2021-01-06,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,44.0,315.0,29.0,281.0,1006.0,183.0,34.0,39.0,26.0,1470.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2021-01-07,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,46.0,325.0,28.0,289.0,1023.0,129.0,36.0,35.0,28.0,1441.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2021-01-08,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,37.0,330.0,32.0,292.0,1005.0,144.0,38.0,32.0,24.0,1441.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.0
2021-01-09,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,47.0,333.0,32.0,296.0,978.0,167.0,36.0,31.0,29.0,1441.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0
2021-01-10,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,49.0,337.0,32.0,297.0,934.0,210.0,37.0,28.0,26.0,1441.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0
2021-01-11,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,54.0,366.0,34.0,322.0,967.0,152.0,41.0,21.0,28.0,1441.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0
2021-01-12,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,56.0,365.0,34.0,321.0,977.0,143.0,43.0,26.0,26.0,1441.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0
2021-01-13,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,34.0,374.0,38.0,328.0,958.0,155.0,45.0,27.0,27.0,1441.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2021-01-14,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,35.0,394.0,40.0,347.0,904.0,190.0,46.0,24.0,28.0,1441.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
2021-01-15,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,43.0,384.0,41.0,335.0,911.0,195.0,47.0,23.0,23.0,1441.0,93.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,93.0
2021-01-16,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,29.0,387.0,43.0,335.0,918.0,188.0,48.0,22.0,25.0,1441.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0
2021-01-17,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,41.0,422.0,43.0,367.0,887.0,194.0,50.0,20.0,15.0,1448.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0
2021-01-18,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,55.0,430.0,39.0,373.0,887.0,194.0,53.0,20.0,15.0,1454.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.0
2021-01-19,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,47.0,472.0,44.0,412.0,913.0,123.0,53.0,26.0,11.0,1448.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0
2021-01-20,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,43.0,473.0,44.0,414.0,890.0,144.0,53.0,31.0,14.0,1448.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
2021-01-21,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,28.0,478.0,50.0,413.0,883.0,152.0,58.0,33.0,11.0,1448.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.0
2021-01-22,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,28.0,489.0,66.0,407.0,898.0,170.0,75.0,14.0,15.0,1475.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0
2021-01-23,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,38.0,474.0,69.0,392.0,872.0,184.0,76.0,18.0,15.0,1448.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0
2021-01-24,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,30.0,483.0,68.0,400.0,892.0,156.0,77.0,15.0,12.0,1448.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0
2021-01-25,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,26.0,499.0,68.0,421.0,917.0,110.0,75.0,18.0,11.0,1448.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0
2021-01-26,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,33.0,491.0,64.0,416.0,921.0,111.0,73.0,22.0,9.0,1448.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0
2021-01-27,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,36.0,462.0,68.0,384.0,924.0,140.0,74.0,25.0,9.0,1448.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.0
2021-01-28,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,41.0,447.0,62.0,379.0,924.0,145.0,68.0,23.0,13.0,1448.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0
2021-01-29,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,30.0,453.0,64.0,381.0,931.0,174.0,69.0,27.0,12.0,1486.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.0
2021-01-30,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20.0,440.0,65.0,365.0,920.0,201.0,71.0,29.0,7.0,1486.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-01-31,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,24.0,433.0,66.0,357.0,944.0,185.0,72.0,22.0,10.0,1486.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0
2021-02-01,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,28.0,430.0,68.0,355.0,967.0,164.0,72.0,21.0,14.0,1486.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2021-02-02,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,33.0,416.0,67.0,342.0,978.0,166.0,71.0,24.0,13.0,1486.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.0
2021-02-03,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,29.0,400.0,71.0,321.0,977.0,188.0,77.0,25.0,12.0,1486.0,114.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.0
2021-02-04,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23.0,392.0,69.0,315.0,970.0,201.0,74.0,22.0,13.0,1486.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0
2021-02-05,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,27.0,378.0,71.0,301.0,960.0,217.0,74.0,32.0,7.0,1478.0,113.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,113.0
2021-02-06,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,25.0,362.0,64.0,293.0,934.0,251.0,65.0,33.0,11.0,1478.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0
2021-02-07,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,15.0,362.0,64.0,291.0,945.0,242.0,67.0,34.0,8.0,1478.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0
2021-02-08,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,33.0,360.0,65.0,287.0,956.0,235.0,69.0,29.0,10.0,1478.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.0
2021-02-09,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23.0,341.0,64.0,269.0,952.0,257.0,69.0,31.0,8.0,1478.0,108.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,108.0
2021-02-10,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,17.0,332.0,59.0,266.0,970.0,242.0,64.0,28.0,12.0,1478.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0
2021-02-11,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,26.0,317.0,53.0,259.0,948.0,271.0,56.0,33.0,13.0,1478.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.0
2021-02-12,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,22.0,315.0,55.0,255.0,978.0,245.0,58.0,34.0,10.0,1478.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.0
2021-02-13,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,15.0,302.0,55.0,244.0,999.0,235.0,57.0,31.0,12.0,1478.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0
2021-02-14,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21.0,308.0,54.0,250.0,965.0,263.0,55.0,33.0,11.0,1478.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2021-02-15,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,27.0,302.0,54.0,244.0,1015.0,219.0,55.0,30.0,12.0,1478.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2021-02-16,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,24.0,292.0,51.0,236.0,1031.0,197.0,54.0,33.0,13.0,1464.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0
2021-02-17,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,23.0,284.0,49.0,228.0,1058.0,178.0,52.0,27.0,14.0,1464.0,93.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,93.0
2021-02-18,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,15.0,287.0,46.0,235.0,1035.0,194.0,48.0,31.0,13.0,1464.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0
2021-02-19,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20.0,284.0,50.0,229.0,993.0,242.0,52.0,38.0,8.0,1464.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
2021-02-20,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,21.0,265.0,46.0,212.0,996.0,256.0,50.0,44.0,6.0,1464.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0
2021-02-21,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,17.0,268.0,47.0,213.0,1035.0,216.0,52.0,35.0,11.0,1464.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
2021-02-22,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,15.0,283.0,48.0,226.0,1059.0,179.0,54.0,31.0,10.0,1464.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0
2021-02-23,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19.0,271.0,49.0,213.0,1066.0,199.0,55.0,33.0,9.0,1478.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2021-02-24,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,13.0,260.0,45.0,209.0,1049.0,206.0,47.0,34.0,9.0,1464.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0
2021-02-25,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18.0,240.0,40.0,194.0,1078.0,170.0,41.0,36.0,10.0,1442.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0
2021-02-26,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,9.0,240.0,40.0,194.0,1081.0,167.0,41.0,47.0,7.0,1442.0,95.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95.0
2021-02-27,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,18.0,226.0,35.0,186.0,1047.0,199.0,35.0,48.0,7.0,1432.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0
2021-02-28,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,11.0,224.0,40.0,180.0,1047.0,205.0,41.0,44.0,7.0,1432.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0
2021-03-01,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,11.0,229.0,42.0,181.0,1063.0,188.0,45.0,34.0,11.0,1432.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0
2021-03-02,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,11.0,217.0,37.0,176.0,1102.0,154.0,38.0,35.0,14.0,1432.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,87.0
2021-03-03,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,8.0,199.0,32.0,162.0,1102.0,168.0,35.0,34.0,14.0,1432.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-03-04,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,6.0,190.0,30.0,155.0,1075.0,202.0,33.0,36.0,14.0,1432.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-03-05,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,9.0,177.0,30.0,144.0,1087.0,201.0,31.0,47.0,11.0,1432.0,89.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.0
2021-03-06,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,6.0,167.0,32.0,130.0,1054.0,248.0,34.0,47.0,10.0,1432.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.0
2021-03-07,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,6.0,167.0,31.0,131.0,1069.0,232.0,33.0,42.0,8.0,1432.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-03-08,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,8.0,157.0,27.0,125.0,1121.0,186.0,29.0,44.0,7.0,1432.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0
2021-03-09,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,10.0,149.0,28.0,115.0,1173.0,144.0,31.0,41.0,7.0,1432.0,79.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,79.0
2021-03-10,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,13.0,141.0,28.0,107.0,1175.0,124.0,31.0,41.0,12.0,1406.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.0
2021-03-11,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,8.0,143.0,27.0,111.0,1165.0,130.0,29.0,45.0,10.0,1406.0,84.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,84.0
2021-03-12,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,12.0,132.0,24.0,103.0,1143.0,160.0,25.0,48.0,13.0,1406.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.0
2021-03-13,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,2.0,126.0,23.0,97.0,1122.0,187.0,25.0,53.0,8.0,1406.0,86.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.0
2021-03-14,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,6.0,122.0,22.0,94.0,1125.0,187.0,25.0,46.0,12.0,1406.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
2021-03-15,RWE,Midlands,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,9.0,118.0,19.0,94.0,1162.0,150.0,22.0,46.0,15.0,1406.0,83.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,83.0
