date,node_id,region,ccn,node_name,address,city,zip,hospital_subtype,fips_code,geocoded_hospital_address,hhs_ids,publication_date,is_metro_micro,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hosp_confirmed_suspected_covid_7d_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_suspected_covid_7d_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hosp_confirmed_influenza_and_covid_7d_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hosp_confirmed_suspected_covid_7d_cov,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_cov,total_pediatric_patients_hosp_confirmed_covid_7d_cov,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_suspected_covid_7d_cov,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hosp_confirmed_influenza_and_covid_7d_cov,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50_59_7_day_sum,previous_day_admission_adult_covid_confirmed_60_69_7_day_sum,previous_day_admission_adult_covid_confirmed_70_79_7_day_sum,previous_day_admission_adult_covid_confirmed_80plus_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18_19_7_day_sum,previous_day_admission_adult_covid_suspected_20_29_7_day_sum,previous_day_admission_adult_covid_suspected_30_39_7_day_sum,previous_day_admission_adult_covid_suspected_40_49_7_day_sum,previous_day_admission_adult_covid_suspected_50_59_7_day_sum,previous_day_admission_adult_covid_suspected_60_69_7_day_sum,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80plus_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,is_corrected,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_patients_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day_sum,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day_sum,previous_week_personnel_covid_vaccd_doses_administered_7_day,previous_week_personnel_covid_vaccd_doses_administered_7_day_sum,total_personnel_covid_vaccinated_doses_all_7_day,total_personnel_covid_vaccinated_doses_all_7_day_sum,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_none_7_day_sum,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_one_7_day_sum,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hosp_confirmed_suspected_covid_7d_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_suspected_covid_7d_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hosp_confirmed_influenza_and_covid_7d_avg,_observed_total_staffed_adult_icu_beds_7_day_avg,_observed_staffed_adult_icu_bed_occupancy_7_day_avg,_observed_staffed_icu_adult_patients_confirmed_covid_7_day_avg,_observed_previous_day_admission_adult_covid_confirmed_7_day_sum,_observed_previous_day_admission_adult_covid_suspected_7_day_sum
2021-07-02,330101,NY,330101.0,NEW YORK-PRESBYTERIAN HOSPITAL,,,10065.0,,36061.0,,,20230623.0,1.0,24297.0,19838.0,18046.0,16872.0,13893.0,713.0,149.0,27.0,0.0,22169.0,3738.0,2195.0,2987.0,1742.0,83.0,36.0,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,14.0,0.0,,0.0,,,,,,0.0,0.0,334.0,224.0,0.0,15.0,26.0,28.0,40.0,38.0,43.0,34.0,0.0,8.0,6759.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,3471.0,2834.0,2578.0,2410.3,1984.7,101.9,21.3,,0.0,3167.0,534.0,313.6,426.7,248.9,11.9,5.1,,,,1.0,1.0,1.0,1.0,1.0
2021-07-09,330101,NY,330101.0,NEW YORK-PRESBYTERIAN HOSPITAL,,,10065.0,,36061.0,,,20230623.0,1.0,24115.0,19656.0,17864.0,17611.0,14456.0,673.0,174.0,25.0,0.0,21987.0,3738.0,2170.0,3123.0,1727.0,104.0,36.0,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,17.0,0.0,,,4.0,,4.0,,,0.0,0.0,282.0,183.0,0.0,12.0,22.0,23.0,29.0,34.0,38.0,25.0,0.0,6.0,7058.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,3445.0,2808.0,2552.0,2515.9,2065.1,96.1,24.9,,0.0,3141.0,534.0,310.0,446.1,246.7,14.9,5.1,,,,1.0,1.0,1.0,1.0,1.0
2021-07-16,330101,NY,330101.0,NEW YORK-PRESBYTERIAN HOSPITAL,,,10065.0,,36061.0,,,20230623.0,1.0,23998.0,19539.0,17747.0,17474.0,14355.0,647.0,167.0,31.0,0.0,21870.0,3738.0,2170.0,3050.0,1696.0,100.0,46.0,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,16.0,,,4.0,,,4.0,,,0.0,0.0,290.0,178.0,,8.0,20.0,27.0,20.0,31.0,38.0,33.0,0.0,10.0,7106.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,3428.3,2791.3,2535.3,2496.3,2050.7,92.4,23.9,4.4,0.0,3124.3,534.0,310.0,435.7,242.3,14.3,6.6,,,,1.0,1.0,1.0,1.0,1.0
2021-07-23,330101,NY,330101.0,NEW YORK-PRESBYTERIAN HOSPITAL,,,10065.0,,36061.0,,,20230623.0,1.0,23423.0,19048.0,17280.0,17176.0,14119.0,718.0,211.0,30.0,,21327.0,3682.0,2130.0,2957.0,1669.0,104.0,47.0,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,39.0,,6.0,,4.0,7.0,9.0,4.0,6.0,0.0,,382.0,192.0,0.0,6.0,22.0,12.0,32.0,45.0,32.0,43.0,0.0,5.0,6949.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,3346.1,2721.1,2468.6,2453.7,2017.0,102.6,30.1,4.3,,3046.7,526.0,304.3,422.4,238.4,14.9,6.7,,,,1.0,1.0,1.0,1.0,1.0
2021-07-30,330101,NY,330101.0,NEW YORK-PRESBYTERIAN HOSPITAL,,,10065.0,,36061.0,,,20230623.0,1.0,22452.0,18287.0,16579.0,17311.0,14289.0,774.0,293.0,28.0,8.0,20436.0,3542.0,1983.0,3112.0,1774.0,123.0,61.0,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,32.0,0.0,4.0,,5.0,4.0,9.0,,6.0,0.0,,385.0,184.0,,14.0,25.0,21.0,33.0,30.0,37.0,21.0,0.0,4.0,7187.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,3207.4,2612.4,2368.4,2473.0,2041.3,110.6,41.9,4.0,,2919.4,506.0,283.3,444.6,253.4,17.6,8.7,,,,1.0,1.0,1.0,1.0,1.0
2020-11-06,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,15350.0,12816.0,10622.0,10530.0,8927.0,458.0,393.0,14.0,,13030.0,2730.0,1785.0,2205.0,1433.0,66.0,61.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,58.0,,9.0,6.0,,10.0,7.0,9.0,13.0,0.0,,2481.0,44.0,0.0,,4.0,5.0,9.0,8.0,9.0,8.0,0.0,5.0,4280.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2192.9,1830.9,1517.4,1504.3,1275.3,65.4,56.1,,,1861.4,390.0,255.0,315.0,204.7,9.4,8.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-11-13,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,15340.0,12806.0,10612.0,10287.0,8725.0,483.0,430.0,11.0,5.0,13020.0,2730.0,1785.0,2152.0,1373.0,82.0,76.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,73.0,0.0,5.0,14.0,6.0,13.0,16.0,10.0,9.0,,,2203.0,30.0,0.0,,,,5.0,7.0,6.0,5.0,,,4032.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2191.4,1829.4,1516.0,1469.6,1246.4,69.0,61.4,,,1860.0,390.0,255.0,307.4,196.1,11.7,10.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-11-20,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,15326.0,12792.0,10598.0,9599.0,8254.0,617.0,552.0,14.0,8.0,13006.0,2730.0,1785.0,2019.0,1277.0,114.0,102.0,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,81.0,0.0,4.0,7.0,7.0,13.0,19.0,11.0,20.0,,,2504.0,37.0,0.0,,0.0,,4.0,10.0,6.0,13.0,,4.0,9964.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2189.4,1827.4,1514.0,1371.3,1179.1,88.1,78.9,,,1858.0,390.0,255.0,288.4,182.4,16.3,14.6,,,,1.0,1.0,1.0,1.0,1.0
2020-11-27,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,15264.0,12730.0,10569.0,9380.0,8087.0,836.0,750.0,11.0,,12983.0,2730.0,1785.0,1871.0,1210.0,153.0,138.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,125.0,0.0,6.0,9.0,5.0,22.0,25.0,23.0,34.0,,0.0,2542.0,46.0,0.0,0.0,,4.0,6.0,5.0,13.0,16.0,0.0,9.0,4114.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2180.6,1818.6,1509.9,1340.0,1155.3,119.4,107.1,,,1854.7,390.0,255.0,267.3,172.9,21.9,19.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-04,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,15421.0,12887.0,10685.0,10223.0,8842.0,1050.0,972.0,13.0,6.0,13093.0,2730.0,1785.0,2075.0,1383.0,146.0,138.0,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,133.0,0.0,,13.0,13.0,16.0,31.0,27.0,31.0,0.0,,2563.0,51.0,0.0,6.0,6.0,,10.0,,12.0,11.0,0.0,7.0,4046.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2203.0,1841.0,1526.4,1460.4,1263.1,150.0,138.9,,,1870.4,390.0,255.0,296.4,197.6,20.9,19.7,,,,1.0,1.0,1.0,1.0,1.0
2020-12-11,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,16635.0,14085.0,11976.0,10279.0,8638.0,1298.0,1236.0,33.0,11.0,14603.0,2730.0,1785.0,2021.0,1375.0,181.0,164.0,,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,192.0,0.0,12.0,14.0,21.0,33.0,24.0,44.0,44.0,,,2644.0,34.0,0.0,,,,,5.0,8.0,10.0,,11.0,4115.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2376.4,2012.1,1710.9,1468.4,1234.0,185.4,176.6,4.7,,2086.1,390.0,255.0,288.7,196.4,25.9,23.4,,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-18,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,17290.0,14756.0,12796.0,10340.0,8528.0,1664.0,1591.0,34.0,27.0,15512.0,2730.0,1785.0,1944.0,1341.0,228.0,222.0,7.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,216.0,,16.0,15.0,18.0,37.0,38.0,42.0,49.0,,,2400.0,47.0,0.0,4.0,7.0,,5.0,8.0,10.0,10.0,,4.0,3988.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2470.0,2108.0,1828.0,1477.1,1218.3,237.7,227.3,4.9,,2216.0,390.0,255.0,277.7,191.6,32.6,31.7,,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-25,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,17446.0,14912.0,12796.0,9671.0,7827.0,1988.0,1917.0,31.0,23.0,15512.0,2730.0,1785.0,1787.0,1139.0,260.0,254.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,245.0,,6.0,20.0,22.0,29.0,48.0,66.0,52.0,,,2314.0,36.0,,0.0,,,,11.0,6.0,11.0,,6.0,4135.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2492.3,2130.3,1828.0,1381.6,1118.1,284.0,273.9,4.4,,2216.0,390.0,255.0,255.3,162.7,37.1,36.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-01,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,17355.0,14821.0,12822.0,10470.0,8544.0,2211.0,2123.0,35.0,22.0,15538.0,2730.0,1785.0,1942.0,1269.0,347.0,345.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,240.0,,5.0,17.0,23.0,21.0,54.0,57.0,61.0,,6.0,2634.0,54.0,,,4.0,5.0,13.0,12.0,7.0,11.0,,7.0,4105.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2479.3,2117.3,1831.7,1495.7,1220.6,315.9,303.3,5.0,,2219.7,390.0,255.0,277.4,181.3,49.6,49.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-08,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,17465.0,14931.0,12971.0,11102.0,9186.0,2434.0,2326.0,43.0,28.0,15687.0,2730.0,1785.0,2123.0,1422.0,451.0,434.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,277.0,0.0,8.0,15.0,27.0,31.0,68.0,64.0,64.0,,7.0,2496.0,70.0,0.0,5.0,6.0,9.0,9.0,10.0,11.0,17.0,,13.0,4184.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2495.0,2133.0,1853.0,1586.0,1312.3,347.7,332.3,6.1,4.0,2241.0,390.0,255.0,303.3,203.1,64.4,62.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-15,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,17465.0,14931.0,12971.0,11199.0,9346.0,2646.0,2542.0,27.0,14.0,15687.0,2766.0,1821.0,2109.0,1442.0,482.0,468.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,295.0,,10.0,20.0,21.0,41.0,60.0,65.0,77.0,,4.0,2893.0,60.0,0.0,5.0,10.0,5.0,11.0,6.0,9.0,14.0,,6.0,4189.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2495.0,2133.0,1853.0,1599.9,1335.1,378.0,363.1,,,2241.0,395.1,260.1,301.3,206.0,68.9,66.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-22,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,17469.0,14935.0,12975.0,11308.0,9395.0,2498.0,2416.0,178.0,30.0,15691.0,2856.0,1911.0,2282.0,1608.0,444.0,436.0,4.0,0.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,292.0,,21.0,14.0,22.0,45.0,60.0,72.0,57.0,0.0,9.0,2539.0,44.0,0.0,,,5.0,,13.0,12.0,8.0,0.0,11.0,4367.0,4.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,2495.6,2133.6,1853.6,1615.4,1342.1,356.9,345.1,25.4,4.3,2241.6,408.0,273.0,326.0,229.7,63.4,62.3,,0.0,,1.0,1.0,1.0,1.0,1.0
2021-01-29,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,17361.0,14827.0,12867.0,10983.0,8949.0,2258.0,2213.0,45.0,37.0,15583.0,2856.0,1911.0,2352.0,1563.0,440.0,435.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,238.0,0.0,9.0,22.0,20.0,33.0,54.0,47.0,53.0,,5.0,2050.0,21.0,,,0.0,,6.0,4.0,4.0,4.0,,5.0,3941.0,0.0,0.0,7.0,7.0,7.0,7.0,1693.0,,22864.0,,50100.0,,22334.0,,14341.0,,28992.0,,2480.1,2118.1,1838.1,1569.0,1278.4,322.6,316.1,6.4,5.3,2226.1,408.0,273.0,336.0,223.3,62.9,62.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-05,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,17033.0,14499.0,12539.0,10942.0,8847.0,2126.0,2068.0,34.0,26.0,15255.0,2856.0,1911.0,2382.0,1589.0,434.0,429.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,240.0,,12.0,19.0,22.0,32.0,41.0,55.0,57.0,0.0,,2031.0,27.0,0.0,,,,5.0,7.0,5.0,6.0,0.0,8.0,4389.0,0.0,0.0,7.0,7.0,7.0,7.0,5027.0,,5224.0,,3831.0,,25747.0,,13963.0,,29429.0,,2433.3,2071.3,1791.3,1563.1,1263.9,303.7,295.4,4.9,,2179.3,408.0,273.0,340.3,227.0,62.0,61.3,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-12,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,16814.0,14280.0,12320.0,10687.0,8656.0,1870.0,1813.0,21.0,13.0,15036.0,2856.0,1911.0,2268.0,1522.0,363.0,355.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,192.0,0.0,11.0,21.0,14.0,14.0,44.0,41.0,47.0,,5.0,2034.0,38.0,,4.0,,,,9.0,10.0,7.0,,4.0,4372.0,0.0,0.0,7.0,7.0,7.0,7.0,6630.0,,4317.0,,1799.0,,27086.0,,13436.0,,29926.0,,2402.0,2040.0,1760.0,1526.7,1236.6,267.1,259.0,,,2148.0,408.0,273.0,324.0,217.4,51.9,50.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-19,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,16814.0,14280.0,12320.0,10762.0,8661.0,1755.0,1710.0,25.0,17.0,15036.0,2856.0,1911.0,2263.0,1500.0,329.0,320.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,208.0,,13.0,17.0,12.0,36.0,51.0,33.0,45.0,,6.0,1983.0,18.0,0.0,0.0,,,,,9.0,,,,4388.0,0.0,0.0,7.0,7.0,7.0,7.0,6812.0,,4401.0,,1199.0,,27942.0,,13005.0,,30340.0,,2402.0,2040.0,1760.0,1537.4,1237.3,250.7,244.3,,,2148.0,408.0,273.0,323.3,214.3,47.0,45.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-26,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,16814.0,14280.0,12320.0,10768.0,8842.0,1749.0,1715.0,25.0,18.0,15036.0,2856.0,1911.0,2193.0,1539.0,340.0,336.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,197.0,,12.0,14.0,23.0,28.0,40.0,43.0,34.0,,6.0,2189.0,18.0,,,,,,5.0,,,,7.0,4555.0,0.0,0.0,7.0,7.0,7.0,7.0,5844.0,,6554.0,,956.0,,28429.0,,12670.0,,30628.0,,2402.0,2040.0,1760.0,1538.3,1263.1,249.9,245.0,,,2148.0,408.0,273.0,313.3,219.9,48.6,48.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-03-05,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,16865.0,14280.0,12320.0,10760.0,8775.0,1601.0,1564.0,28.0,24.0,15087.0,2802.0,1857.0,2082.0,1465.0,346.0,340.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,177.0,0.0,11.0,14.0,23.0,25.0,32.0,33.0,39.0,,9.0,2101.0,16.0,0.0,0.0,,0.0,,5.0,,6.0,0.0,4.0,4541.0,0.0,0.0,7.0,7.0,7.0,7.0,5067.0,,8015.0,,913.0,,29177.0,,12992.0,,30553.0,,2409.3,2040.0,1760.0,1537.1,1253.6,228.7,223.4,4.0,,2155.3,400.3,265.3,297.4,209.3,49.4,48.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-03-12,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,16934.0,14280.0,12320.0,10681.0,8699.0,1564.0,1442.0,33.0,24.0,15156.0,2730.0,1785.0,2039.0,1446.0,333.0,325.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,196.0,,13.0,21.0,17.0,31.0,38.0,28.0,45.0,,7.0,2186.0,28.0,0.0,,,,7.0,5.0,5.0,6.0,0.0,5.0,4287.0,0.0,0.0,7.0,7.0,7.0,7.0,5255.0,,10486.0,,840.0,,29518.0,,12600.0,,30907.0,,2419.1,2040.0,1760.0,1525.9,1242.7,223.4,206.0,4.7,,2165.1,390.0,255.0,291.3,206.6,47.6,46.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-03-19,330214,NY,330214.0,NYU LANGONE HOSPITALS,,,10016.0,,36061.0,,,20230623.0,1.0,16954.0,14280.0,12320.0,11163.0,9079.0,1526.0,1495.0,37.0,33.0,15176.0,2730.0,1785.0,2194.0,1517.0,318.0,312.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,172.0,,9.0,22.0,13.0,35.0,41.0,25.0,24.0,,5.0,2179.0,16.0,0.0,,,,,4.0,,,0.0,,4737.0,0.0,0.0,7.0,7.0,7.0,7.0,7032.0,,9792.0,,710.0,,29877.0,,12344.0,,31174.0,,2422.0,2040.0,1760.0,1594.7,1297.0,218.0,213.6,5.3,4.7,2168.0,390.0,255.0,313.4,216.7,45.4,44.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
