product,timestamp,month,split,model,n_events,allocation_overlap,priority_overlap,js_distance,priority_js_distance,ndcg_all,recipient_average_precision,recipient_recall_at_observed_k,dispatch_fraction,panel_ambiguity,n_candidates,n_observed_recipients,observed_quantity
n95,2021-04-01,2021-04-01,test,ACM-2,1,0.0,0.00820357043588969,1.0,0.9826671434342679,0.19342640361727081,0.02857142857142857,0.0,1.0,0.2090992800613063,158,1,500.0
n95,2021-05-01,2021-05-01,test,ACM-2,2,0.0,0.007916906176331708,1.0,0.98662129552506,0.1478923448711953,0.013051513051513051,0.0,1.0,0.1904103414318329,161,2,1121.0
surgical_mask,2020-04-01,2020-04-01,calibration,ACM-2,12,0.0,0.020014238889733124,0.9999999999999999,0.9721969001486587,0.1928638004277914,0.019845922541745185,0.04,1.0,0.35197793298544156,1691,25,15680.0
surgical_mask,2020-05-01,2020-05-01,calibration,ACM-2,4,0.0,0.0030053769849359953,0.9999999999999999,0.9931703997733597,0.1359005535224232,0.0034993680331524444,0.0,1.0,0.35013443558957125,1916,6,2120.0
surgical_mask,2020-06-01,2020-06-01,calibration,ACM-2,20,0.0,0.012897583826966846,1.0,0.9838499099694471,0.13776688665131734,0.012592912963388603,0.0,1.0,0.329600077545918,2053,29,36740.0
surgical_mask,2020-07-01,2020-07-01,validation,ACM-2,4,0.0,0.002422006571687096,1.0,0.9942738616945921,0.1337448631595152,0.002599702758455718,0.0,1.0,0.315565944731044,2038,6,2465.0
surgical_mask,2020-08-01,2020-08-01,validation,ACM-2,1,0.0,0.0006651718433465842,1.0,0.9980029626573482,0.11333541637724692,0.0022123893805309734,0.0,1.0,0.2153704939683329,513,1,50.0
surgical_mask,2020-10-01,2020-10-01,validation,ACM-2,1,0.0,0.011257225086158371,1.0,0.9774456792602324,0.18665241123894338,0.025,0.0,1.0,0.2520309734957411,65,1,500.0
surgical_mask,2020-12-01,2020-12-01,validation,ACM-2,2,0.0,0.04240188914878527,0.9999999999999999,0.9349071869892007,0.32940913481585826,0.09523809523809523,0.0,1.0,0.18724631804456948,44,2,7000.0
surgical_mask,2021-02-01,2021-02-01,test,ACM-2,2,0.1,0.03680268874363088,0.8749298275892526,0.9520869331660656,0.28549787447588415,0.3055555555555556,0.5,1.0,0.20150292106347692,113,2,5000.0
surgical_mask,2021-03-01,2021-03-01,test,ACM-2,9,0.045934772622875514,0.06368776050145446,0.9472951960124909,0.9241297378848583,0.3054900205164664,0.18372920417562905,0.1111111111111111,1.0,0.20843509004614152,170,9,43540.0
surgical_mask,2021-05-01,2021-05-01,test,ACM-2,2,0.0,0.016761571471665206,1.0,0.96897139125498,0.24671999491697322,0.04375,0.0,1.0,0.2405061941620752,148,2,6000.0
surgical_mask,2021-06-01,2021-06-01,test,ACM-2,4,0.0,0.03316695725043286,1.0,0.9471117429556157,0.23495050198608786,0.036773187382297554,0.0,1.0,0.17747729633164122,98,4,13000.0
surgical_mask,2021-07-01,2021-07-01,test,ACM-2,2,0.0,0.037182858054752146,1.0,0.9481327745305295,0.3154163349391989,0.26785714285714285,0.5,1.0,0.1976448672898916,79,2,4000.0
face_shield,2020-04-01,2020-04-01,calibration,ACM-2,2,0.0,0.0015349364855247942,1.0,0.9958755271695688,0.12963291104428115,0.0029038112522686028,0.0,1.0,0.4172979644956005,1467,2,490.0
face_shield,2020-05-01,2020-05-01,calibration,ACM-2,12,0.00838902317645386,0.025595241803248285,0.9917866910373077,0.9611511251056287,0.24858695932601896,0.025035465570363007,0.0,1.0,0.35877186974813524,1993,54,70330.0
face_shield,2020-06-01,2020-06-01,calibration,ACM-2,38,0.0,0.026663087080971006,1.0,0.96530182642576,0.2543652587020393,0.023493111490762542,0.0,1.0,0.3182228173410724,2073,86,61675.0
face_shield,2020-07-01,2020-07-01,validation,ACM-2,9,0.0,0.00469502246695153,1.0,0.9905150247240467,0.15020793926710105,0.004756292635835033,0.0,1.0,0.3257111159506974,2104,14,610.0
face_shield,2020-09-01,2020-09-01,validation,ACM-2,3,0.0,0.007265190351139144,1.0,0.9872511111476475,0.1396053377839781,0.00912723105876639,0.0,1.0,0.3065910180563436,344,3,1320.0
face_shield,2021-03-01,2021-03-01,test,ACM-2,2,0.0,0.020844199517275824,1.0,0.9637596495989843,0.2002631923733371,0.032744282744282746,0.0,1.0,0.19456102842966677,95,2,350.0
face_shield,2021-04-01,2021-04-01,test,ACM-2,5,0.0,0.05007618006698006,0.9999999999999999,0.9270335771876971,0.33410286002994777,0.11245635843723203,0.0,1.0,0.1990068202503935,123,5,1100.0
gown,2020-05-01,2020-05-01,calibration,ACM-2,7,0.0,0.005784205907032167,1.0,0.9890007316010327,0.1473677505704468,0.0071205824558736985,0.0,1.0,0.38804393431103024,1966,12,8450.0
gown,2020-06-01,2020-06-01,calibration,ACM-2,3,0.0,0.0004598940061355252,0.9999999999999999,0.9986431300345276,0.10525292304809318,0.0012692301940657417,0.0,1.0,0.3057535526058336,1972,4,350.0
gown,2020-08-01,2020-08-01,validation,ACM-2,1,0.0,0.0011351942917936812,1.0,0.9968088838258188,0.12188327487426638,0.003401360544217687,0.0,1.0,0.294160528204104,338,1,200.0
gown,2020-11-01,2020-11-01,validation,ACM-2,3,0.5485436893203883,0.1185497555959058,0.5789079735741489,0.857097167536748,0.43383340305865137,0.38095238095238093,0.3333333333333333,1.0,0.2526562918410385,21,3,10300.0
gown,2021-01-01,2021-01-01,test,ACM-2,11,0.0,0.11436861022997691,0.9999999999999999,0.8703293719590318,0.3514242813218569,0.1583964145840887,0.0,1.0,0.23794810155165153,100,11,30840.0
gown,2021-02-01,2021-02-01,test,ACM-2,6,0.0,0.034714947659087454,1.0,0.9467713365905114,0.25297092943260335,0.045151483325361084,0.0,1.0,0.19137450675388298,106,6,598.0
gown,2021-03-01,2021-03-01,test,ACM-2,3,0.0,0.010108580537917676,1.0,0.9798886332649598,0.17792085424919704,0.017885866558432932,0.0,1.0,0.16797354294320052,130,3,814.0
gown,2021-04-01,2021-04-01,test,ACM-2,5,0.0,0.033193442030587335,1.0,0.9524583115954891,0.2280022533031345,0.046478864272981917,0.0,1.0,0.1762461703661981,157,5,2330.0
gown,2021-05-01,2021-05-01,test,ACM-2,2,0.0,0.0077809602621520466,1.0,0.983529615233484,0.1727481883988237,0.017485955056179774,0.0,1.0,0.1820020432573107,93,2,1200.0
gown,2021-06-01,2021-06-01,test,ACM-2,5,0.0,0.06724093733799821,1.0,0.9213191719381076,0.23217292289594585,0.08551920420005527,0.0,1.0,0.1732605272141871,58,5,4560.0
n95,2020-04-01,2020-04-01,calibration,FCM,3,0.0,0.0020848893614723103,1.0,0.9947225270617795,0.13628774955809442,0.002585631138746828,0.0,1.0,0.30730955021522344,2136,4,405.0
n95,2020-05-01,2020-05-01,calibration,FCM,54,0.0,0.03139614729727468,1.0,0.965508775297873,0.19180617182434243,0.03156355408704969,0.0,1.0,0.32378178263704255,2446,76,25122.0
n95,2020-06-01,2020-06-01,calibration,FCM,11,0.0,0.006568842872926985,1.0,0.9885899793449953,0.12642651524669288,0.004423822179313337,0.0,1.0,0.31759398555409746,2546,19,1905.0
n95,2020-07-01,2020-07-01,validation,FCM,3,0.0,0.005929589153167363,0.9999999999999999,0.9879331239459912,0.15099967665917602,0.005092863842439165,0.0,1.0,0.2926014835549297,2492,10,2680.0
n95,2020-08-01,2020-08-01,validation,FCM,1,0.0,0.0010625233021711923,1.0,0.9969880580323652,0.10846965187592313,0.0016806722689075631,0.0,1.0,0.1787497240185812,696,1,40.0
n95,2020-09-01,2020-09-01,validation,FCM,2,0.0,0.010884834040427675,1.0,0.9783945610349453,0.17060844277723314,0.014810924369747899,0.0,1.0,0.2671139734530048,168,2,300.0
n95,2021-01-01,2021-01-01,test,FCM,3,0.0,0.022690609447900734,1.0,0.9599913067911706,0.22178121298946873,0.02393602809267529,0.0,1.0,0.22615290607760555,96,3,720.0
n95,2021-02-01,2021-02-01,test,FCM,1,0.0,0.005944893098080005,1.0,0.9867726577518804,0.14662371845531105,0.008928571428571428,0.0,1.0,0.20175336052283388,148,1,1000.0
n95,2021-03-01,2021-03-01,test,FCM,3,0.0,0.017802237057032717,1.0,0.9750744792549857,0.15512378226301848,0.038032990974167444,0.0,1.0,0.21695698213426112,203,3,5460.0
n95,2021-04-01,2021-04-01,test,FCM,1,0.0,0.00701400640464904,1.0,0.9847985785381568,0.19195872000656014,0.027777777777777776,0.0,1.0,0.2090992800613063,158,1,500.0
n95,2021-05-01,2021-05-01,test,FCM,2,0.0,0.011271912311893275,1.0,0.9824316661326776,0.14844391960987516,0.013061732234489193,0.0,1.0,0.1904103414318329,161,2,1121.0
surgical_mask,2020-04-01,2020-04-01,calibration,FCM,12,0.0,0.021252304460684872,1.0,0.9719168937283696,0.1889502288008975,0.018910585276864032,0.04,1.0,0.35197793298544156,1691,25,15680.0
surgical_mask,2020-05-01,2020-05-01,calibration,FCM,4,0.0,0.00303702775211602,0.9999999999999999,0.9931190784563182,0.13332564170280015,0.0030034640643694533,0.0,1.0,0.35013443558957125,1916,6,2120.0
surgical_mask,2020-06-01,2020-06-01,calibration,FCM,20,0.0,0.013543930935967147,1.0,0.983908151952842,0.1370663958083559,0.012098777253852548,0.0,1.0,0.329600077545918,2053,29,36740.0
surgical_mask,2020-07-01,2020-07-01,validation,FCM,4,0.0,0.0029349666924990783,1.0,0.9933464038012894,0.13339657591349643,0.002624720428392695,0.0,1.0,0.315565944731044,2038,6,2465.0
surgical_mask,2020-08-01,2020-08-01,validation,FCM,1,0.0,0.0014240493897296127,1.0,0.9961120830172874,0.1132538393336372,0.0022026431718061676,0.0,1.0,0.2153704939683329,513,1,50.0
surgical_mask,2020-10-01,2020-10-01,validation,FCM,1,0.0,0.014517558804041196,1.0,0.9721777726779967,0.18665241123894338,0.025,0.0,1.0,0.2520309734957411,65,1,500.0
surgical_mask,2020-12-01,2020-12-01,validation,FCM,2,0.0,0.036067925484197405,0.9999999999999999,0.9420553792262605,0.25939604941240363,0.05952380952380952,0.0,1.0,0.18724631804456948,44,2,7000.0
surgical_mask,2021-02-01,2021-02-01,test,FCM,2,0.0,0.02350766636785863,1.0,0.963963614133563,0.3374544393073572,0.5666666666666667,0.5,1.0,0.20150292106347692,113,2,5000.0
surgical_mask,2021-03-01,2021-03-01,test,FCM,9,0.045934772622875514,0.056768773839383405,0.9529385517842037,0.9280363007590342,0.30202167639372046,0.1868021544009874,0.1111111111111111,1.0,0.20843509004614152,170,9,43540.0
surgical_mask,2021-05-01,2021-05-01,test,FCM,2,0.0,0.014803653133950611,1.0,0.9717584007096376,0.2536531461865653,0.04821428571428571,0.0,1.0,0.2405061941620752,148,2,6000.0
surgical_mask,2021-06-01,2021-06-01,test,FCM,4,0.0,0.03820254869102132,1.0,0.9399943074249223,0.23394564012685515,0.03605951152390781,0.0,1.0,0.17747729633164122,98,4,13000.0
surgical_mask,2021-07-01,2021-07-01,test,FCM,2,0.0,0.02900690479266481,1.0,0.954151391225283,0.31603917807141035,0.2681818181818182,0.5,1.0,0.1976448672898916,79,2,4000.0
face_shield,2020-04-01,2020-04-01,calibration,FCM,2,0.0,0.0014919502879591562,1.0,0.9959690894269615,0.1300534188131817,0.0029616308998244327,0.0,1.0,0.4172979644956005,1467,2,490.0
face_shield,2020-05-01,2020-05-01,calibration,FCM,12,0.0,0.025902083688215952,1.0,0.961418743721667,0.2485584216920449,0.024564440822998503,0.0,1.0,0.35877186974813524,1993,54,70330.0
face_shield,2020-06-01,2020-06-01,calibration,FCM,38,0.0,0.031138091815290925,1.0,0.9617741015661405,0.2528065029086034,0.02334775904375674,0.0,1.0,0.3182228173410724,2073,86,61675.0
face_shield,2020-07-01,2020-07-01,validation,FCM,9,0.0,0.00583329491112455,1.0,0.9883436922997304,0.1616535526745982,0.006827969102481846,0.0,1.0,0.3257111159506974,2104,14,610.0
face_shield,2020-09-01,2020-09-01,validation,FCM,3,0.0,0.00871666673692548,1.0,0.9847708734681364,0.14343761279268677,0.010786180739047982,0.0,1.0,0.3065910180563436,344,3,1320.0
face_shield,2021-03-01,2021-03-01,test,FCM,2,0.0,0.02144899432641304,1.0,0.9626408338148478,0.19812838346634679,0.031339031339031334,0.0,1.0,0.19456102842966677,95,2,350.0
face_shield,2021-04-01,2021-04-01,test,FCM,5,0.0,0.04597725214905978,0.9999999999999999,0.931229158492213,0.32411489719657843,0.10608920649243231,0.0,1.0,0.1990068202503935,123,5,1100.0
gown,2020-05-01,2020-05-01,calibration,FCM,7,0.0,0.005839818207599536,1.0,0.9886846303191612,0.14466775325670508,0.006753767150316473,0.0,1.0,0.38804393431103024,1966,12,8450.0
gown,2020-06-01,2020-06-01,calibration,FCM,3,0.0,0.0012643880615245996,0.9999999999999999,0.9967245444503344,0.10525211682660678,0.0012691655465061353,0.0,1.0,0.3057535526058336,1972,4,350.0
gown,2020-08-01,2020-08-01,validation,FCM,1,0.0,0.002214213881254038,1.0,0.9943024945229945,0.12159530598557504,0.003355704697986577,0.0,1.0,0.294160528204104,338,1,200.0
gown,2020-11-01,2020-11-01,validation,FCM,3,0.7766990291262136,0.09965548763720695,0.4725473213063284,0.8791016064869285,0.43383340305865137,0.38095238095238093,0.3333333333333333,1.0,0.2526562918410385,21,3,10300.0
gown,2021-01-01,2021-01-01,test,FCM,11,0.0,0.10963726163099943,0.9999999999999999,0.8714677993471801,0.35080455696546364,0.16160412353433234,0.0,1.0,0.23794810155165153,100,11,30840.0
gown,2021-02-01,2021-02-01,test,FCM,6,0.0,0.05007159181618044,1.0,0.9264942334470119,0.2564523367385298,0.04759688297894777,0.0,1.0,0.19137450675388298,106,6,598.0
gown,2021-03-01,2021-03-01,test,FCM,3,0.0,0.018382288645082494,1.0,0.9672174723943066,0.17785432458851422,0.01791366750366507,0.0,1.0,0.16797354294320052,130,3,814.0
gown,2021-04-01,2021-04-01,test,FCM,5,0.0,0.03656803205416784,1.0,0.9478264503648093,0.2465550090980094,0.06073917784837134,0.0,1.0,0.1762461703661981,157,5,2330.0
gown,2021-05-01,2021-05-01,test,FCM,2,0.0,0.015889942816273202,1.0,0.970615740231909,0.17328767233256895,0.0173992673992674,0.0,1.0,0.1820020432573107,93,2,1200.0
gown,2021-06-01,2021-06-01,test,FCM,5,0.0,0.08044909852695294,1.0,0.9064054412826095,0.23541242560156436,0.09001645973074544,0.0,1.0,0.1732605272141871,58,5,4560.0
n95,2020-04-01,2020-04-01,calibration,Calibrated scalar,3,0.0,0.02516886817721739,1.0,0.9620185048171433,0.2947194631740244,0.05610895260211981,0.0,1.0,0.30730955021522344,2136,4,405.0
n95,2020-05-01,2020-05-01,calibration,Calibrated scalar,54,0.7391927394315739,0.7635222369490656,0.496372267813426,0.40264260284215087,0.9562525735709404,0.6493068140341954,0.6710526315789473,1.0,0.32378178263704255,2446,76,25122.0
n95,2020-06-01,2020-06-01,calibration,Calibrated scalar,11,0.015748031496062992,0.10091522123333783,0.9920947376656813,0.8860140953931089,0.3811953490338527,0.23497355854303872,0.15789473684210525,1.0,0.31759398555409746,2546,19,1905.0
n95,2020-07-01,2020-07-01,validation,Calibrated scalar,3,0.5373134328358209,0.656112257216767,0.6802106785137816,0.3362151910011593,0.9973826625573841,0.8700718121239567,0.8,1.0,0.2926014835549297,2492,10,2680.0
n95,2020-08-01,2020-08-01,validation,Calibrated scalar,1,0.0,4.44176532796334e-19,1.0,0.9999999999999999,0.14924393652741208,0.009615384615384616,0.0,1.0,0.1787497240185812,696,1,40.0
n95,2020-09-01,2020-09-01,validation,Calibrated scalar,2,0.0,5.540306717562328e-07,0.9999999999999999,0.9999970025145059,0.25928508505702313,0.05065666041275797,0.0,1.0,0.2671139734530048,168,2,300.0
n95,2021-01-01,2021-01-01,test,Calibrated scalar,3,0.6666666666666666,0.3957184063473648,0.5184382614877528,0.5899831812003549,0.9469024295259744,0.8666666666666667,0.6666666666666666,1.0,0.22615290607760555,96,3,720.0
n95,2021-02-01,2021-02-01,test,Calibrated scalar,1,0.0,1.3462240091274164e-15,1.0,0.9999999999999828,0.31546487678572877,0.125,0.0,1.0,0.20175336052283388,148,1,1000.0
n95,2021-03-01,2021-03-01,test,Calibrated scalar,3,0.8901098901098901,4.2604621539312386e-06,0.31177060872987233,0.9999842616973066,0.24964723858528826,0.09992588100532308,0.0,1.0,0.21695698213426112,203,3,5460.0
n95,2021-04-01,2021-04-01,test,Calibrated scalar,1,0.0,1.8541546055023796e-18,1.0,0.9999999999999999,0.1729696904450771,0.018518518518518517,0.0,1.0,0.2090992800613063,158,1,500.0
n95,2021-05-01,2021-05-01,test,Calibrated scalar,2,0.0,1.2989965132099248e-12,1.0,0.9999999999885717,0.20619786058893438,0.07019704433497537,0.0,1.0,0.1904103414318329,161,2,1121.0
surgical_mask,2020-04-01,2020-04-01,calibration,Calibrated scalar,12,0.5956632653061225,0.5750103546363773,0.6351235052443109,0.6300869508339668,0.855618816750243,0.18681184417714236,0.12,1.0,0.35197793298544156,1691,25,15680.0
surgical_mask,2020-05-01,2020-05-01,calibration,Calibrated scalar,4,0.5188679245283019,0.4096168227411723,0.6903824262125119,0.7072411599991348,0.5924836288645335,0.5703661806602983,0.5,1.0,0.35013443558957125,1916,6,2120.0
surgical_mask,2020-06-01,2020-06-01,calibration,Calibrated scalar,20,0.8813282525857375,0.7282116448457947,0.34409252044693656,0.3550116594883047,0.97762953684002,0.468575356828074,0.3793103448275862,1.0,0.329600077545918,2053,29,36740.0
surgical_mask,2020-07-01,2020-07-01,validation,Calibrated scalar,4,0.1724137931034483,0.15680700042283657,0.9097176522946842,0.903172257391054,0.4452609287202387,0.5148148148148148,0.5,1.0,0.315565944731044,2038,6,2465.0
surgical_mask,2020-08-01,2020-08-01,validation,Calibrated scalar,1,0.0,3.5259973197071957e-17,0.9999999999999999,0.9999999999999996,0.14955506186451523,0.00980392156862745,0.0,1.0,0.2153704939683329,513,1,50.0
surgical_mask,2020-10-01,2020-10-01,validation,Calibrated scalar,1,0.0,1.229535940706187e-18,1.0,1.0,0.1965616322328226,0.030303030303030304,0.0,1.0,0.2520309734957411,65,1,500.0
surgical_mask,2020-12-01,2020-12-01,validation,Calibrated scalar,2,0.0,7.374681550366747e-05,0.9999999999999999,0.9997720452489942,0.24016653199528842,0.1893939393939394,0.0,1.0,0.18724631804456948,44,2,7000.0
surgical_mask,2021-02-01,2021-02-01,test,Calibrated scalar,2,0.0,2.7764544743052485e-10,1.0,0.9999999977068755,0.26081456672302966,0.04780733285406183,0.0,1.0,0.20150292106347692,113,2,5000.0
surgical_mask,2021-03-01,2021-03-01,test,Calibrated scalar,9,0.10427193385392741,0.10475429010152003,0.9240714917121263,0.9007295673180457,0.3326459286287254,0.38153538974832424,0.4444444444444444,1.0,0.20843509004614152,170,9,43540.0
surgical_mask,2021-05-01,2021-05-01,test,Calibrated scalar,2,0.0,2.6678959921933314e-10,1.0,0.9999999978492573,0.2664457718684842,0.0572192513368984,0.0,1.0,0.2405061941620752,148,2,6000.0
surgical_mask,2021-06-01,2021-06-01,test,Calibrated scalar,4,0.0,0.0002994847098452403,1.0,0.9991183753371141,0.4417502141650813,0.14927466150870405,0.25,1.0,0.17747729633164122,98,4,13000.0
surgical_mask,2021-07-01,2021-07-01,test,Calibrated scalar,2,0.0,5.87695546447882e-12,1.0,0.9999999999436756,0.22376981160188864,0.03439735828288387,0.0,1.0,0.1976448672898916,79,2,4000.0
face_shield,2020-04-01,2020-04-01,calibration,Calibrated scalar,2,0.0,4.97830805961758e-06,1.0,0.9999764593830436,0.18253202843237418,0.016216565447732267,0.0,1.0,0.4172979644956005,1467,2,490.0
face_shield,2020-05-01,2020-05-01,calibration,Calibrated scalar,12,0.05815441490118015,0.08448884012726282,0.9704872926003822,0.8905729298205793,0.6187114058756843,0.5802297485400062,0.6111111111111112,1.0,0.35877186974813524,1993,54,70330.0
face_shield,2020-06-01,2020-06-01,calibration,Calibrated scalar,38,0.6995541143088772,0.646297181025466,0.5145746829754327,0.43605164134732305,0.9202220387827952,0.7465955896185725,0.6744186046511628,1.0,0.3182228173410724,2073,86,61675.0
face_shield,2020-07-01,2020-07-01,validation,Calibrated scalar,9,0.19672131147540983,0.2507743480654339,0.8489704681538905,0.8052917281017273,0.5618455646535695,0.5671266960346137,0.6428571428571429,1.0,0.3257111159506974,2104,14,610.0
face_shield,2020-09-01,2020-09-01,validation,Calibrated scalar,3,0.22727272727272727,0.11589749889484256,0.8430762568541607,0.9174372552586674,0.35400015023924875,0.20833333333333331,0.3333333333333333,1.0,0.3065910180563436,344,3,1320.0
face_shield,2021-03-01,2021-03-01,test,Calibrated scalar,2,0.0,5.069730940594016e-09,1.0,0.9999999638620546,0.5709595687180904,0.28846153846153844,0.5,1.0,0.19456102842966677,95,2,350.0
face_shield,2021-04-01,2021-04-01,test,Calibrated scalar,5,0.0,0.0023760803728369306,1.0,0.9955075965786855,0.2839445973112561,0.08235420406152114,0.0,1.0,0.1990068202503935,123,5,1100.0
gown,2020-05-01,2020-05-01,calibration,Calibrated scalar,7,0.26627218934911245,0.24145064269279412,0.8565791327430802,0.8479555432795882,0.5723632627679334,0.7794795482295482,0.75,1.0,0.38804393431103024,1966,12,8450.0
gown,2020-06-01,2020-06-01,calibration,Calibrated scalar,3,0.8857142857142858,0.8782917302487905,0.3380617018914066,0.1992306486239742,0.9954370065913273,1.0,1.0,1.0,0.3057535526058336,1972,4,350.0
gown,2020-08-01,2020-08-01,validation,Calibrated scalar,1,0.0,2.264120363416625e-12,1.0,0.999999999977287,0.19823986317056053,0.03125,0.0,1.0,0.294160528204104,338,1,200.0
gown,2020-11-01,2020-11-01,validation,Calibrated scalar,3,0.9514563106796117,0.025762968734438053,0.19734936401533892,0.9709175165027235,0.5672255212197139,0.4365079365079365,0.6666666666666666,1.0,0.2526562918410385,21,3,10300.0
gown,2021-01-01,2021-01-01,test,Calibrated scalar,11,0.0,0.005622884482206069,0.9999999999999999,0.9910939028842577,0.4338980157726576,0.15737540228677463,0.2727272727272727,1.0,0.23794810155165153,100,11,30840.0
gown,2021-02-01,2021-02-01,test,Calibrated scalar,6,0.32608695652173914,0.3261150588138684,0.7248312048102717,0.742522807088698,0.771057942127398,0.3753367003367003,0.16666666666666666,1.0,0.19137450675388298,106,6,598.0
gown,2021-03-01,2021-03-01,test,Calibrated scalar,3,0.0,4.69231326244935e-15,1.0,0.9999999999999426,0.2583048249267567,0.0775925925925926,0.0,1.0,0.16797354294320052,130,3,814.0
gown,2021-04-01,2021-04-01,test,Calibrated scalar,5,0.0,0.01032135062802812,1.0,0.9872922902775122,0.294997400148216,0.09006002598034439,0.2,1.0,0.1762461703661981,157,5,2330.0
gown,2021-05-01,2021-05-01,test,Calibrated scalar,2,0.0,1.295193146377432e-14,1.0,0.999999999999852,0.29836406230376133,0.13392857142857142,0.0,1.0,0.1820020432573107,93,2,1200.0
gown,2021-06-01,2021-06-01,test,Calibrated scalar,5,0.0,0.009853015795766997,1.0,0.9810479590067884,0.3905975580051936,0.12658586349884174,0.2,1.0,0.1732605272141871,58,5,4560.0
n95,2020-04-01,2020-04-01,calibration,Demand proportional,3,0.0,0.002145795606521825,1.0,0.9948246055357625,0.1657008335552521,0.005533496633771833,0.0,1.0,0.30730955021522344,2136,4,405.0
n95,2020-05-01,2020-05-01,calibration,Demand proportional,54,0.0,0.023982287890348123,1.0,0.9725293363381577,0.2219729836352692,0.04595274519986997,0.039473684210526314,1.0,0.32378178263704255,2446,76,25122.0
n95,2020-06-01,2020-06-01,calibration,Demand proportional,11,0.0,0.0005256896880564696,1.0,0.9984189367351894,0.1452896498793921,0.005004457227883282,0.0,1.0,0.31759398555409746,2546,19,1905.0
n95,2020-07-01,2020-07-01,validation,Demand proportional,3,0.0,0.0006090232930653651,0.9999999999999999,0.9982087664231138,0.16380160021766657,0.005795147207007327,0.0,1.0,0.2926014835549297,2492,10,2680.0
n95,2020-08-01,2020-08-01,validation,Demand proportional,1,0.0,0.0008140528312146931,1.0,0.9976148559731222,0.14503646569481302,0.007936507936507936,0.0,1.0,0.1787497240185812,696,1,40.0
n95,2020-09-01,2020-09-01,validation,Demand proportional,2,0.0,0.012037437286015838,1.0,0.9767371995285244,0.23811433236266333,0.04102167182662539,0.0,1.0,0.2671139734530048,168,2,300.0
n95,2021-01-01,2021-01-01,test,Demand proportional,3,0.0,0.10562317674278243,1.0,0.9009510523810896,0.42152485865153577,0.1717171717171717,0.3333333333333333,1.0,0.22615290607760555,96,3,720.0
n95,2021-02-01,2021-02-01,test,Demand proportional,1,0.0,0.025277328403050612,1.0,0.9562828153097543,0.31546487678572877,0.125,0.0,1.0,0.20175336052283388,148,1,1000.0
n95,2021-03-01,2021-03-01,test,Demand proportional,3,0.9157509157509157,0.26232482252737727,0.20847368918719003,0.7350040056515382,0.966417308993234,0.37107921318447634,0.3333333333333333,1.0,0.21695698213426112,203,3,5460.0
n95,2021-04-01,2021-04-01,test,Demand proportional,1,0.0,0.0323932103831037,1.0,0.9466336814111257,0.3562071871080222,0.16666666666666666,0.0,1.0,0.2090992800613063,158,1,500.0
n95,2021-05-01,2021-05-01,test,Demand proportional,2,0.0,0.011256512213516059,1.0,0.9806726048750706,0.206852161029993,0.04111295681063123,0.0,1.0,0.1904103414318329,161,2,1121.0
surgical_mask,2020-04-01,2020-04-01,calibration,Demand proportional,12,0.0,0.011403690907181102,1.0,0.9781544314270902,0.21878239420640205,0.01964309154008014,0.0,1.0,0.35197793298544156,1691,25,15680.0
surgical_mask,2020-05-01,2020-05-01,calibration,Demand proportional,4,0.0,0.0018105327368828346,0.9999999999999999,0.9958468605994507,0.15408861270509305,0.006597690502121102,0.0,1.0,0.35013443558957125,1916,6,2120.0
surgical_mask,2020-06-01,2020-06-01,calibration,Demand proportional,20,0.0,0.01090895960006031,1.0,0.9825753685190114,0.18062912479817175,0.01850314730496832,0.0,1.0,0.329600077545918,2053,29,36740.0
surgical_mask,2020-07-01,2020-07-01,validation,Demand proportional,4,0.0,0.0019313766761501479,1.0,0.9955579043419833,0.15481096338322117,0.005713185861669412,0.0,1.0,0.315565944731044,2038,6,2465.0
surgical_mask,2020-08-01,2020-08-01,validation,Demand proportional,1,0.0,0.0008231150459668599,1.0,0.9975915651526752,0.13889520968509134,0.006578947368421052,0.0,1.0,0.2153704939683329,513,1,50.0
surgical_mask,2020-10-01,2020-10-01,validation,Demand proportional,1,0.0,0.016578478371993423,1.0,0.9689765190768728,0.2890648263178879,0.09090909090909091,0.0,1.0,0.2520309734957411,65,1,500.0
surgical_mask,2020-12-01,2020-12-01,validation,Demand proportional,2,0.0,0.039263195095842585,0.9999999999999999,0.9398393662126372,0.4201384328527914,0.15833333333333333,0.0,1.0,0.18724631804456948,44,2,7000.0
surgical_mask,2021-02-01,2021-02-01,test,Demand proportional,2,0.0,0.07747293614280684,1.0,0.8943739054161376,0.3915239948698048,0.2,0.0,1.0,0.20150292106347692,113,2,5000.0
surgical_mask,2021-03-01,2021-03-01,test,Demand proportional,9,0.0,0.13780136109845612,1.0,0.8689757280656315,0.409226759863145,0.25069382556944747,0.2222222222222222,1.0,0.20843509004614152,170,9,43540.0
surgical_mask,2021-05-01,2021-05-01,test,Demand proportional,2,0.0,0.006459294729046767,1.0,0.9859256452908823,0.23216789801865043,0.036428110896196006,0.0,1.0,0.2405061941620752,148,2,6000.0
surgical_mask,2021-06-01,2021-06-01,test,Demand proportional,4,0.0,0.02047057024238863,1.0,0.9638134785748501,0.3011856054286584,0.07456719273075084,0.0,1.0,0.17747729633164122,98,4,13000.0
surgical_mask,2021-07-01,2021-07-01,test,Demand proportional,2,0.0,0.010137398064393763,1.0,0.9814183793126114,0.2008665560710094,0.0367003367003367,0.0,1.0,0.1976448672898916,79,2,4000.0
