product,timestamp,split,model,iterations,convergence_gap,active_nodes,operator_scale,operator_norm,contraction_bound
face_shield,2020-04-25 00:00:00+00:00,calibration,ACM-3,3,3.9591719441678386e-05,1472,0.09595078877414613,1.3366336633663367,0.3612269731232654
face_shield,2020-05-01 00:00:00+00:00,calibration,ACM-3,3,5.4386940154138586e-05,1913,0.08431828281133076,1.3366336633663367,0.3612269731232654
face_shield,2020-05-03 00:00:00+00:00,calibration,ACM-3,3,5.5226830607379984e-05,1953,0.08352089171277587,1.3366336633663367,0.3612269731232654
face_shield,2020-05-06 00:00:00+00:00,calibration,ACM-3,3,3.539062757940137e-05,1957,0.08341081752010891,1.336633663366337,0.36122697312326546
face_shield,2020-05-15 00:00:00+00:00,calibration,ACM-3,3,2.153014607475523e-05,1971,0.08307382241828347,1.336633663366337,0.36122697312326546
face_shield,2020-05-15 00:00:00+00:00,calibration,ACM-3,3,3.0667540800444204e-05,1971,0.08307382241828347,1.336633663366337,0.36122697312326546
face_shield,2020-05-19 00:00:00+00:00,calibration,ACM-3,3,4.936849111408792e-05,1976,0.0830168959280406,1.3366336633663367,0.3612269731232654
face_shield,2020-05-19 00:00:00+00:00,calibration,ACM-3,3,3.4132300893441325e-05,1976,0.0830168959280406,1.3366336633663367,0.3612269731232654
face_shield,2020-05-20 00:00:00+00:00,calibration,ACM-3,3,6.471007417130359e-06,1976,0.0830168959280406,1.3366336633663367,0.3612269731232654
face_shield,2020-05-22 00:00:00+00:00,calibration,ACM-3,3,3.3865803038268805e-05,1978,0.08299792645709808,1.3366336633663367,0.3612269731232654
face_shield,2020-05-22 00:00:00+00:00,calibration,ACM-3,3,3.394604115225519e-05,1978,0.08299792645709808,1.3366336633663367,0.3612269731232654
face_shield,2020-05-25 00:00:00+00:00,calibration,ACM-3,3,2.8169255648746727e-05,1981,0.08293437451414971,1.3366336633663365,0.36122697312326535
face_shield,2020-05-30 00:00:00+00:00,calibration,ACM-3,3,5.136121555726625e-05,1998,0.08259137472476959,1.3366336633663367,0.3612269731232654
face_shield,2020-06-04 00:00:00+00:00,calibration,ACM-3,3,4.9764998850787556e-05,2000,0.08257589350688724,1.3366336633663367,0.3612269731232654
face_shield,2020-06-08 00:00:00+00:00,calibration,ACM-3,3,4.600797744780394e-05,2015,0.08230145376207595,1.3366336633663367,0.3612269731232654
face_shield,2020-06-08 00:00:00+00:00,calibration,ACM-3,3,3.4235847733321556e-05,2015,0.08230145376207595,1.3366336633663367,0.3612269731232654
face_shield,2020-06-08 00:00:00+00:00,calibration,ACM-3,3,4.561540609882009e-05,2015,0.08230145376207595,1.3366336633663367,0.3612269731232654
face_shield,2020-06-08 00:00:00+00:00,calibration,ACM-3,3,4.481838335101962e-05,2015,0.08230145376207595,1.3366336633663367,0.3612269731232654
face_shield,2020-06-08 00:00:00+00:00,calibration,ACM-3,3,3.42190039520629e-05,2015,0.08230145376207595,1.3366336633663367,0.3612269731232654
face_shield,2020-06-08 00:00:00+00:00,calibration,ACM-3,3,3.436665750639056e-05,2015,0.08230145376207595,1.3366336633663367,0.3612269731232654
face_shield,2020-06-08 00:00:00+00:00,calibration,ACM-3,3,4.547880538174898e-05,2015,0.08230145376207595,1.3366336633663367,0.3612269731232654
face_shield,2020-06-09 00:00:00+00:00,calibration,ACM-3,3,5.32863844181497e-05,2021,0.0821194382291412,1.3366336633663367,0.3612269731232654
face_shield,2020-06-09 00:00:00+00:00,calibration,ACM-3,1,1.979020818554389e-05,2021,0.0821194382291412,1.3366336633663367,0.3612269731232654
face_shield,2020-06-09 00:00:00+00:00,calibration,ACM-3,1,1.962863121907077e-05,2021,0.0821194382291412,1.3366336633663367,0.3612269731232654
face_shield,2020-06-09 00:00:00+00:00,calibration,ACM-3,3,3.407596149812564e-05,2021,0.0821194382291412,1.3366336633663367,0.3612269731232654
face_shield,2020-06-12 00:00:00+00:00,calibration,ACM-3,3,5.0315606006323677e-05,2041,0.081749816254501,1.3366336633663367,0.3612269731232654
face_shield,2020-06-12 00:00:00+00:00,calibration,ACM-3,3,3.313244749975075e-05,2041,0.081749816254501,1.3366336633663367,0.3612269731232654
face_shield,2020-06-13 00:00:00+00:00,calibration,ACM-3,3,5.44077718654945e-05,2041,0.081749816254501,1.3366336633663367,0.3612269731232654
face_shield,2020-06-13 00:00:00+00:00,calibration,ACM-3,3,3.3556897310438316e-05,2041,0.081749816254501,1.3366336633663367,0.3612269731232654
face_shield,2020-06-13 00:00:00+00:00,calibration,ACM-3,3,3.354860973575624e-05,2041,0.081749816254501,1.3366336633663367,0.3612269731232654
face_shield,2020-06-13 00:00:00+00:00,calibration,ACM-3,1,4.272953828476922e-05,2041,0.081749816254501,1.3366336633663367,0.3612269731232654
face_shield,2020-06-15 00:00:00+00:00,calibration,ACM-3,3,5.092811743778736e-05,2044,0.08168912842613035,1.3366336633663367,0.3612269731232654
face_shield,2020-06-15 00:00:00+00:00,calibration,ACM-3,3,3.3085520501852095e-05,2044,0.08168912842613035,1.3366336633663367,0.3612269731232654
face_shield,2020-06-17 00:00:00+00:00,calibration,ACM-3,3,4.2317979750516876e-05,2058,0.08142637057031163,1.3366336633663365,0.36122697312326535
face_shield,2020-06-17 00:00:00+00:00,calibration,ACM-3,3,4.167519973818923e-05,2058,0.08142637057031163,1.3366336633663365,0.36122697312326535
face_shield,2020-06-17 00:00:00+00:00,calibration,ACM-3,3,2.8451150209107823e-05,2058,0.08142637057031163,1.3366336633663365,0.36122697312326535
face_shield,2020-06-17 00:00:00+00:00,calibration,ACM-3,3,1.9601728186491307e-05,2058,0.08142637057031163,1.3366336633663365,0.36122697312326535
face_shield,2020-06-17 00:00:00+00:00,calibration,ACM-3,3,2.9233578445031494e-05,2058,0.08142637057031163,1.3366336633663365,0.36122697312326535
face_shield,2020-06-19 00:00:00+00:00,calibration,ACM-3,3,5.4901024433617884e-05,2065,0.08130051685208868,1.3366336633663367,0.3612269731232654
face_shield,2020-06-22 00:00:00+00:00,calibration,ACM-3,3,4.4578840514897244e-05,2070,0.08124200865492787,1.3366336633663367,0.3612269731232654
face_shield,2020-06-22 00:00:00+00:00,calibration,ACM-3,3,4.5801254503596844e-05,2070,0.08124200865492787,1.3366336633663367,0.3612269731232654
face_shield,2020-06-22 00:00:00+00:00,calibration,ACM-3,3,4.44402329899396e-05,2070,0.08124200865492787,1.3366336633663367,0.3612269731232654
face_shield,2020-06-22 00:00:00+00:00,calibration,ACM-3,3,4.443153669064781e-05,2070,0.08124200865492787,1.3366336633663367,0.3612269731232654
face_shield,2020-06-23 00:00:00+00:00,calibration,ACM-3,3,4.6161465097227516e-05,2072,0.08119129368703827,1.3366336633663367,0.3612269731232654
face_shield,2020-06-23 00:00:00+00:00,calibration,ACM-3,3,3.308969431636832e-05,2072,0.08119129368703827,1.3366336633663367,0.3612269731232654
face_shield,2020-06-23 00:00:00+00:00,calibration,ACM-3,3,4.6048936950704444e-05,2072,0.08119129368703827,1.3366336633663367,0.3612269731232654
face_shield,2020-06-24 00:00:00+00:00,calibration,ACM-3,3,5.238912951066599e-05,2073,0.08118540010161533,1.3366336633663367,0.3612269731232654
face_shield,2020-06-24 00:00:00+00:00,calibration,ACM-3,3,4.6118249615978435e-05,2073,0.08118540010161533,1.3366336633663367,0.3612269731232654
face_shield,2020-06-29 00:00:00+00:00,calibration,ACM-3,3,3.801566288069713e-05,2078,0.08110387746456842,1.3366336633663367,0.3612269731232654
face_shield,2020-06-29 00:00:00+00:00,calibration,ACM-3,3,2.9622788944694278e-05,2078,0.08110387746456842,1.3366336633663367,0.3612269731232654
face_shield,2020-06-29 00:00:00+00:00,calibration,ACM-3,2,1.0494182443476774e-05,2078,0.08110387746456842,1.3366336633663367,0.3612269731232654
face_shield,2020-07-02 00:00:00+00:00,validation,ACM-3,3,5.5977438649656985e-05,2081,0.08101546521067823,1.3366336633663367,0.3612269731232654
face_shield,2020-07-02 00:00:00+00:00,validation,ACM-3,1,3.0886719385336825e-05,2081,0.08101546521067823,1.3366336633663367,0.3612269731232654
face_shield,2020-07-07 00:00:00+00:00,validation,ACM-3,3,5.045845008744276e-05,2003,0.08238047593027074,1.3366336633663367,0.3612269731232654
face_shield,2020-07-07 00:00:00+00:00,validation,ACM-3,3,4.4122554996028907e-05,2003,0.08238047593027074,1.3366336633663367,0.3612269731232654
face_shield,2020-07-09 00:00:00+00:00,validation,ACM-3,3,5.2691513699132386e-05,1871,0.08508668130030811,1.3366336633663367,0.3612269731232654
face_shield,2020-07-10 00:00:00+00:00,validation,ACM-3,3,6.125503567266932e-05,1800,0.08670684403215337,1.336633663366337,0.36122697312326546
face_shield,2020-07-23 16:32:46.736000+00:00,validation,ACM-3,4,2.871545003502174e-06,896,0.12269393961442404,1.3366336633663367,0.3612269731232654
face_shield,2020-07-23 16:34:27.720000+00:00,validation,ACM-3,3,1.3431939402397397e-06,896,0.12269393961442404,1.3366336633663367,0.3612269731232654
face_shield,2020-07-29 01:25:01.976000+00:00,validation,ACM-3,4,3.5692435297329794e-06,571,0.15546365081522895,1.3366336633663367,0.3612269731232654
face_shield,2020-07-29 01:25:05.686000+00:00,validation,ACM-3,2,5.447556083776339e-05,571,0.15546365081522895,1.3366336633663367,0.3612269731232654
face_shield,2020-07-29 01:25:08.069000+00:00,validation,ACM-3,3,1.8989296108884446e-05,571,0.15546365081522895,1.3366336633663367,0.3612269731232654
face_shield,2020-08-13 18:01:05.597000+00:00,validation,ACM-3,4,8.103699886664872e-06,459,0.17194029095516747,1.3366336633663367,0.3612269731232654
face_shield,2020-09-03 18:10:25.123000+00:00,validation,ACM-3,4,1.116213758606266e-05,347,0.1969340566690067,1.3366336633663367,0.3612269731232654
face_shield,2020-09-07 20:16:51.816000+00:00,validation,ACM-3,4,9.227187810371268e-05,311,0.20734079376455739,1.3366336633663367,0.3612269731232654
face_shield,2020-09-08 20:07:41.280000+00:00,validation,ACM-3,4,5.0152137490476825e-05,277,0.22011135305267165,1.3366336633663367,0.3612269731232654
face_shield,2020-10-06 00:00:00+00:00,validation,ACM-3,5,7.434147302817773e-05,64,0.4206204123192425,1.3366336633663367,0.3612269731232654
face_shield,2020-11-19 04:38:41.026000+00:00,validation,ACM-3,6,6.289614122328979e-05,37,0.5617094491261762,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 01:23:40.217000+00:00,validation,ACM-3,7,7.318058123201299e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 01:25:34.362000+00:00,validation,ACM-3,1,2.023992842820066e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 01:28:52.014000+00:00,validation,ACM-3,1,5.4758134136467795e-06,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:01:45.250000+00:00,validation,ACM-3,1,1.4983201443996563e-06,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:09:15.051000+00:00,validation,ACM-3,6,5.260095685916122e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:10:49.716000+00:00,validation,ACM-3,5,5.112014537828058e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:11:10.940000+00:00,validation,ACM-3,5,4.8980141626686624e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:11:34.026000+00:00,validation,ACM-3,5,4.6878226885205265e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:11:56.741000+00:00,validation,ACM-3,6,5.821183745138847e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:13:20.123000+00:00,validation,ACM-3,5,4.9451353953733346e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:13:48.443000+00:00,validation,ACM-3,4,3.336759784045018e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:14:26.031000+00:00,validation,ACM-3,4,6.735564455295773e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:15:39.009000+00:00,validation,ACM-3,5,2.1969042691194485e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:16:01.392000+00:00,validation,ACM-3,4,3.364686714746323e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-11-25 02:16:16.276000+00:00,validation,ACM-3,4,3.383551010993635e-05,37,0.586503987045035,1.3366336633663367,0.3612269731232654
face_shield,2020-12-21 17:11:47.071000+00:00,validation,ACM-3,6,4.4942576805595547e-05,48,0.5283307296629702,1.3366336633663367,0.3612269731232654
face_shield,2020-12-21 22:31:50.757000+00:00,validation,ACM-3,6,3.357628183142669e-05,48,0.5283307296629702,1.3366336633663367,0.3612269731232654
face_shield,2021-02-24 07:33:27.950000+00:00,test,ACM-3,5,5.803728908237993e-05,106,0.3468941904386504,1.3366336633663367,0.3612269731232654
face_shield,2021-03-06 00:39:47.761000+00:00,test,ACM-3,5,1.4204115642537513e-05,100,0.35472496146295524,1.3366336633663367,0.3612269731232654
face_shield,2021-03-06 00:39:48.294000+00:00,test,ACM-3,3,5.889697751354506e-05,100,0.35472496146295524,1.3366336633663367,0.3612269731232654
face_shield,2021-03-17 20:17:25.593000+00:00,test,ACM-3,4,7.764531170024319e-05,127,0.32215052391442145,1.336633663366337,0.36122697312326546
face_shield,2021-03-20 00:44:48.021000+00:00,test,ACM-3,4,2.1930079252552304e-05,129,0.3206262141641949,1.3366336633663365,0.36122697312326535
face_shield,2021-03-20 00:44:49.315000+00:00,test,ACM-3,3,8.219753420352083e-05,129,0.3206262141641949,1.3366336633663365,0.36122697312326535
face_shield,2021-03-20 00:44:49.583000+00:00,test,ACM-3,4,1.7961011220590795e-05,129,0.3206262141641949,1.3366336633663365,0.36122697312326535
face_shield,2021-03-20 00:44:49.840000+00:00,test,ACM-3,3,5.948492298504804e-05,129,0.3206262141641949,1.3366336633663365,0.36122697312326535
face_shield,2021-03-20 00:44:50.096000+00:00,test,ACM-3,3,1.7928558717683618e-05,129,0.3206262141641949,1.3366336633663365,0.36122697312326535
face_shield,2021-03-20 00:44:50.811000+00:00,test,ACM-3,3,7.774857439191152e-05,129,0.3206262141641949,1.3366336633663365,0.36122697312326535
face_shield,2021-03-20 00:44:51.324000+00:00,test,ACM-3,3,3.604978162302652e-05,129,0.3206262141641949,1.3366336633663365,0.36122697312326535
face_shield,2021-03-20 00:44:51.680000+00:00,test,ACM-3,3,1.804483308665006e-05,129,0.3206262141641949,1.3366336633663365,0.36122697312326535
face_shield,2021-04-16 20:58:06.922000+00:00,test,ACM-3,5,1.914517195300558e-05,115,0.32867904722760816,1.3366336633663367,0.3612269731232654
face_shield,2021-04-16 21:00:04.619000+00:00,test,ACM-3,4,3.978670069404444e-06,115,0.32867904722760816,1.3366336633663367,0.3612269731232654
face_shield,2021-04-22 19:21:48.925000+00:00,test,ACM-3,5,4.485775449242224e-05,111,0.33075954805311547,1.3366336633663367,0.3612269731232654
face_shield,2021-04-26 17:19:41.324000+00:00,test,ACM-3,5,3.309414468616323e-05,115,0.3290489982451855,1.3366336633663367,0.3612269731232654
face_shield,2021-04-26 17:19:42.975000+00:00,test,ACM-3,4,6.353999850089442e-05,115,0.3290489982451855,1.3366336633663367,0.3612269731232654
face_shield,2021-04-28 01:28:08.689000+00:00,test,ACM-3,4,7.693680094400523e-05,114,0.3295226646519675,1.3366336633663367,0.3612269731232654
gown,2020-05-23 21:32:00+00:00,calibration,ACM-3,3,9.049022322982214e-05,1969,0.08368457674968105,1.3366336633663367,0.3612269731232654
gown,2020-05-23 21:46:00+00:00,calibration,ACM-3,3,3.381443777439319e-05,1970,0.08364256255096336,1.336633663366337,0.36122697312326546
gown,2020-05-23 21:46:00+00:00,calibration,ACM-3,2,3.80118779841343e-06,1970,0.08364256255096336,1.336633663366337,0.36122697312326546
gown,2020-05-23 21:47:00+00:00,calibration,ACM-3,3,5.820303525860826e-06,1970,0.08364256255096336,1.336633663366337,0.36122697312326546
gown,2020-05-23 21:48:00+00:00,calibration,ACM-3,3,1.1232729557608678e-05,1970,0.08364256255096336,1.336633663366337,0.36122697312326546
gown,2020-05-23 21:53:00+00:00,calibration,ACM-3,3,9.72065735205252e-06,1970,0.08364256255096336,1.336633663366337,0.36122697312326546
gown,2020-05-26 00:00:00+00:00,calibration,ACM-3,3,4.05527880313894e-05,1971,0.08363532856373257,1.3366336633663365,0.36122697312326535
gown,2020-06-02 00:00:00+00:00,calibration,ACM-3,3,5.414809834269896e-05,1977,0.08348231287776318,1.3366336633663367,0.3612269731232654
gown,2020-06-02 00:00:00+00:00,calibration,ACM-3,3,3.4582324623111393e-05,1977,0.08348231287776318,1.3366336633663367,0.3612269731232654
gown,2020-06-02 00:00:00+00:00,calibration,ACM-3,3,3.52084914972961e-05,1977,0.08348231287776318,1.3366336633663367,0.3612269731232654
gown,2020-08-28 22:37:26.667000+00:00,validation,ACM-3,4,2.9664163824466572e-05,343,0.1958502634765935,1.3366336633663367,0.3612269731232654
gown,2020-11-09 14:29:20.102000+00:00,validation,ACM-3,7,6.418754595424736e-05,25,0.7122218234653824,1.3366336633663367,0.3612269731232654
gown,2020-11-19 04:38:41.026000+00:00,validation,ACM-3,6,4.467869345770037e-05,26,0.6733998434360248,1.3366336633663367,0.3612269731232654
gown,2020-11-21 07:06:42.947000+00:00,validation,ACM-3,7,8.1938844200935e-05,25,0.697933517644204,1.336633663366337,0.36122697312326546
gown,2020-11-21 07:13:31.181000+00:00,validation,ACM-3,7,3.399026263897764e-05,26,0.6733998434360348,1.336633663366337,0.36122697312326546
gown,2020-11-21 07:14:50.397000+00:00,validation,ACM-3,5,4.3367269732697e-05,26,0.6733998434360348,1.336633663366337,0.36122697312326546
gown,2021-01-18 21:56:33.211000+00:00,test,ACM-3,5,5.535430598191393e-05,93,0.3885954006063234,1.3366336633663365,0.36122697312326535
gown,2021-01-20 18:56:22.031000+00:00,test,ACM-3,6,3.625769640952514e-05,99,0.37397525022067873,1.3366336633663367,0.3612269731232654
gown,2021-01-20 18:56:24.523000+00:00,test,ACM-3,4,6.172929963665919e-05,99,0.37397525022067873,1.3366336633663367,0.3612269731232654
gown,2021-01-20 18:56:26.221000+00:00,test,ACM-3,5,2.5010530750213533e-05,99,0.37397525022067873,1.3366336633663367,0.3612269731232654
gown,2021-01-20 18:56:27.471000+00:00,test,ACM-3,4,5.20249662545047e-05,99,0.37397525022067873,1.3366336633663367,0.3612269731232654
gown,2021-01-20 18:56:32.977000+00:00,test,ACM-3,5,9.02677971709176e-05,99,0.37397525022067873,1.3366336633663367,0.3612269731232654
gown,2021-01-20 18:56:34.173000+00:00,test,ACM-3,4,4.2882122793297395e-05,99,0.37397525022067873,1.3366336633663367,0.3612269731232654
gown,2021-01-20 18:56:35.258000+00:00,test,ACM-3,4,3.489507952741944e-05,99,0.37397525022067873,1.3366336633663367,0.3612269731232654
gown,2021-01-20 18:56:35.792000+00:00,test,ACM-3,3,4.8689261210904666e-05,99,0.37397525022067873,1.3366336633663367,0.3612269731232654
gown,2021-01-31 19:49:52.965000+00:00,test,ACM-3,5,1.6230182924126257e-05,103,0.36539109828687666,1.3366336633663367,0.3612269731232654
gown,2021-01-31 19:50:41.701000+00:00,test,ACM-3,3,5.646003768672303e-05,103,0.36539109828687666,1.3366336633663367,0.3612269731232654
gown,2021-01-31 19:52:09.675000+00:00,test,ACM-3,4,4.838581883936932e-06,103,0.36539109828687666,1.3366336633663367,0.3612269731232654
gown,2021-02-10 17:16:26.512000+00:00,test,ACM-3,5,2.0147293215644346e-05,106,0.35930654616176155,1.3366336633663367,0.3612269731232654
gown,2021-02-10 17:16:29.148000+00:00,test,ACM-3,2,9.373197888368212e-05,106,0.35930654616176155,1.3366336633663367,0.3612269731232654
gown,2021-02-10 17:16:31.047000+00:00,test,ACM-3,3,2.5743379568288205e-05,106,0.35930654616176155,1.3366336633663367,0.3612269731232654
gown,2021-02-10 17:16:32.421000+00:00,test,ACM-3,3,2.6017853097637378e-05,106,0.35930654616176155,1.3366336633663367,0.3612269731232654
gown,2021-02-25 19:43:25.318000+00:00,test,ACM-3,4,8.999365832157435e-05,102,0.3658917575696417,1.3366336633663367,0.3612269731232654
gown,2021-02-25 19:44:34.146000+00:00,test,ACM-3,2,2.3297214787332265e-05,102,0.3658917575696417,1.3366336633663367,0.3612269731232654
gown,2021-03-20 03:22:44.729000+00:00,test,ACM-3,4,9.858315883265467e-05,135,0.30171754959376773,1.3366336633663365,0.36122697312326535
gown,2021-03-20 03:22:45.004000+00:00,test,ACM-3,3,4.933896779446556e-05,135,0.30171754959376773,1.3366336633663365,0.36122697312326535
gown,2021-03-20 03:22:45.251000+00:00,test,ACM-3,3,5.506321483000898e-05,135,0.30171754959376773,1.3366336633663365,0.36122697312326535
gown,2021-04-01 14:21:13.811000+00:00,test,ACM-3,4,7.573401582483541e-05,137,0.30102155554655574,1.3366336633663367,0.3612269731232654
gown,2021-04-14 21:13:10.877000+00:00,test,ACM-3,5,1.7425549685812225e-05,138,0.29305800849548874,1.3366336633663367,0.3612269731232654
gown,2021-04-16 20:02:20.465000+00:00,test,ACM-3,4,6.994990441894222e-05,118,0.3181800447946148,1.3366336633663365,0.36122697312326535
gown,2021-04-16 21:25:32.324000+00:00,test,ACM-3,5,3.581949025935338e-05,117,0.3209874718762804,1.3366336633663365,0.36122697312326535
gown,2021-04-16 21:28:21.673000+00:00,test,ACM-3,4,1.328648275300548e-05,117,0.3209874718762804,1.3366336633663365,0.36122697312326535
gown,2021-04-16 21:34:22.159000+00:00,test,ACM-3,4,6.097068375038317e-06,117,0.3209874718762804,1.3366336633663365,0.36122697312326535
gown,2021-04-19 05:07:19.622000+00:00,test,ACM-3,5,3.282288182510085e-05,99,0.3526288376885056,1.3366336633663365,0.36122697312326535
gown,2021-04-22 19:21:48.925000+00:00,test,ACM-3,5,4.3362514632327986e-05,98,0.35355651697899754,1.3366336633663367,0.3612269731232654
gown,2021-04-22 21:02:30.701000+00:00,test,ACM-3,5,4.012582592949343e-05,98,0.35355651697899754,1.3366336633663367,0.3612269731232654
gown,2021-05-24 22:29:54.296000+00:00,test,ACM-3,5,2.8430789475716867e-05,98,0.3408756200172727,1.3366336633663365,0.36122697312326535
gown,2021-05-24 22:30:07.224000+00:00,test,ACM-3,4,2.0689347168034722e-05,98,0.3408756200172727,1.3366336633663365,0.36122697312326535
gown,2021-06-17 19:48:40.696000+00:00,test,ACM-3,5,7.119531173083171e-05,63,0.4431046207814233,1.3366336633663367,0.3612269731232654
gown,2021-06-27 20:54:01.931000+00:00,test,ACM-3,6,4.775929217545882e-05,60,0.4530860197872184,1.3366336633663367,0.3612269731232654
gown,2021-06-27 20:54:02.739000+00:00,test,ACM-3,4,4.589932120638296e-05,60,0.4530860197872184,1.3366336633663367,0.3612269731232654
gown,2021-06-27 20:54:03.526000+00:00,test,ACM-3,4,4.5482086058340476e-05,60,0.4530860197872184,1.3366336633663367,0.3612269731232654
gown,2021-06-27 20:54:06.145000+00:00,test,ACM-3,5,3.381907364677361e-05,60,0.4530860197872184,1.3366336633663367,0.3612269731232654
n95,2020-04-01 00:00:00+00:00,calibration,ACM-2,6,8.508351685709847e-05,6,1.0135925728455129,1.3366336633663367,0.3612269731232654
n95,2020-04-23 00:00:00+00:00,calibration,ACM-2,4,3.999087562100989e-06,1503,0.09924001244310746,1.3366336633663367,0.3612269731232654
n95,2020-04-25 00:00:00+00:00,calibration,ACM-2,3,5.953420165449863e-05,1770,0.09059450777888146,1.3366336633663367,0.3612269731232654
n95,2020-04-29 00:00:00+00:00,calibration,ACM-2,3,5.2458074942307586e-05,2141,0.0829063861281907,1.3366336633663365,0.36122697312326535
n95,2020-05-01 00:00:00+00:00,calibration,ACM-2,3,2.550981908155947e-05,2321,0.07977832534722352,1.3366336633663365,0.36122697312326535
n95,2020-05-08 00:00:00+00:00,calibration,ACM-2,3,2.5924499068019635e-05,2388,0.07875129937042981,1.3366336633663367,0.3612269731232654
n95,2020-05-15 00:00:00+00:00,calibration,ACM-2,3,2.8447998767444638e-05,2405,0.07856804306986985,1.3366336633663367,0.3612269731232654
n95,2020-05-18 00:00:00+00:00,calibration,ACM-2,3,3.11751035957375e-05,2409,0.07854439228105692,1.336633663366337,0.36122697312326546
n95,2020-05-25 00:00:00+00:00,calibration,ACM-2,3,3.220355768190908e-05,2423,0.07831500128922442,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,3,4.423487805155224e-05,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,3,3.9703792734879784e-05,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,1,7.027427768035999e-07,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,3,4.109660222612055e-05,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,3,4.110595189926736e-05,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,3,4.0808360210309313e-05,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,3,4.0459466148945467e-05,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,3,4.069189232136505e-05,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,3,2.2546777721791506e-05,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,3,3.155968215828864e-05,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-26 00:00:00+00:00,calibration,ACM-2,3,4.085585956037363e-05,2424,0.07831243298073963,1.336633663366337,0.36122697312326546
n95,2020-05-27 00:00:00+00:00,calibration,ACM-2,3,4.1829570352036605e-05,2426,0.07826872325255371,1.3366336633663365,0.36122697312326535
n95,2020-05-27 00:00:00+00:00,calibration,ACM-2,3,3.147937942798995e-05,2426,0.07826872325255371,1.3366336633663365,0.36122697312326535
n95,2020-05-27 00:00:00+00:00,calibration,ACM-2,3,3.9664539751793626e-05,2426,0.07826872325255371,1.3366336633663365,0.36122697312326535
n95,2020-05-27 00:00:00+00:00,calibration,ACM-2,3,3.925054843106901e-05,2426,0.07826872325255371,1.3366336633663365,0.36122697312326535
n95,2020-05-27 00:00:00+00:00,calibration,ACM-2,3,4.155090373070269e-05,2426,0.07826872325255371,1.3366336633663365,0.36122697312326535
n95,2020-05-27 00:00:00+00:00,calibration,ACM-2,3,4.0412980369997076e-05,2426,0.07826872325255371,1.3366336633663365,0.36122697312326535
n95,2020-05-27 00:00:00+00:00,calibration,ACM-2,1,4.4232433269009164e-05,2426,0.07826872325255371,1.3366336633663365,0.36122697312326535
n95,2020-05-27 00:00:00+00:00,calibration,ACM-2,3,4.106608170467707e-05,2426,0.07826872325255371,1.3366336633663365,0.36122697312326535
n95,2020-05-27 00:00:00+00:00,calibration,ACM-2,3,4.1056281495532865e-05,2426,0.07826872325255371,1.3366336633663365,0.36122697312326535
n95,2020-05-27 00:00:00+00:00,calibration,ACM-2,3,4.1065596423695006e-05,2426,0.07826872325255371,1.3366336633663365,0.36122697312326535
n95,2020-05-28 00:00:00+00:00,calibration,ACM-2,3,5.15029852830029e-05,2427,0.07826615622232627,1.3366336633663367,0.3612269731232654
